"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
2.05648943020713,0,0,0.293749566576339,0,0,0,0,0,-0.322392174597578,-0.421418723680143,0,0,-0.129572573370025,0,-0.0721779020369663,0,-0.652714262574774,0,0,-0.0879927701435915,0,0,0,0,0,0,-0.100870856259615,0,-0.0715783057508402
0,7.60634740342552,0,-0.145472749594222,0,-0.483491563471281,0,-0.968249034553825,-1.42585159392915,0,0,0,0,-0.406667481564461,-0.317303480237258,-0.235197489059061,-0.126820046545688,-0.033292437569879,-0.150551946152238,0,-0.0756307625958735,-0.00643212969399085,0,-0.156105020809376,-0.237727222396959,-0.33138436912822,-0.975771954113374,-0.417516879874288,-1.43565114227044,0
0,0,3.59308133441365,-0.126245645026002,0,0,0,-0.813263888333984,0,-0.0244458952880139,0,0,-0.583997417675343,0,0,0,0,0,0,-0.786226024790189,0,0,-0.129101283168378,-0.127044269874931,0,0,-0.890071340273629,0,0,0
0.293749566576339,-0.145472749594222,-0.126245645026002,1.43132370701055,0.0818002117285943,0,0,-0.212669409277124,-0.143070548147869,0,0,0.124386914158187,-0.090568180808417,0,0,0,0,-0.0133245973536088,0,0,0,-0.0408563073953598,0,0,0,0,-0.216315771733862,0,-0.146225657712716,0
0,0,0,0.0818002117285943,2.01372452228398,-0.0644583614153782,-0.00798387947712725,0,0,0,0,-0.0357995539480417,0,-1.1987796186983,0,0,0,0,0,0,0,-0.132440027466788,0,0,0,0,0,-0.0971014741393471,0,0
0,-0.483491563471281,0,0,-0.0644583614153782,3.41559092231433,0,-0.314084884510338,-0.47281400661397,0,-0.0534436083929836,0,0,-0.0519245315024239,-0.0783415628806999,-0.165177988885881,-0.243765899197322,0,-0.0988443439010889,0,-0.109350794366832,0,0,-0.166069481375198,0,0,-0.320814835819319,-0.145964783749883,-0.484723392498512,0
0,0,0,0,-0.00798387947712725,0,3.98198042079865,-0.49605765893749,0,-0.160540859167302,-0.0523114178558311,-0.00534518416306646,-0.381062574601815,-0.526526103820615,0,0,0,-0.0810798399503012,0,-0.404281094208167,0,-0.0581704227440375,-0.245999824194164,-0.117072572042606,-0.645387489452447,0,-0.479661148630216,-0.0421387908466594,0,-0.295246780895721
0,-0.968249034553825,-0.813263888333984,-0.212669409277124,0,-0.314084884510338,-0.49605765893749,7.54834765867581,-0.974639201442404,0,0,0,0,-0.200003641027589,-0.26128438153264,-0.0907652064658386,0,0,-0.0516904837747793,-0.109686371670462,0,0,0,-0.411637844810398,0,-0.312322609026791,-1.49851277939119,-0.244800693129734,-0.967054045072809,0
0,-1.42585159392915,0,-0.143070548147869,0,-0.47281400661397,0,-0.974639201442404,7.61950972517302,0,0,0,0,-0.420701360662971,-0.394368296824816,-0.239156543852353,-0.124400217650052,-0.0358771233087763,-0.140165666873474,0,-0.068256116491314,-0.00431220193756219,0,-0.156563717053914,-0.224014242553257,-0.321613037115103,-0.977202327252584,-0.395147273669495,-1.4273181563242,0
-0.322392174597578,0,-0.0244458952880139,0,0,0,-0.160540859167302,0,0,2.75148131035884,0,0,-0.519534333332422,-0.0162053633663659,0,0,0,0,0,-0.257202449733992,0,0,-0.00135605771284203,0,-0.686958305665658,0,0,0,0,-0.590209773005854
