V1
6
2
1
14
8
21
4
4314
72
6
29
429
2
68
6
2
0
17
2
11
18
8
107
0
1376
0
0
2
4
48
0
7
1
0
2
0
3
12
225
2
51
28
6
4
8
0
106
4
4
0
8
1
163
1100
146
98
0
43
125
5
2
2
92
30
0
4
13
2
0
40
528
6
0
3
0
58
0
0
3
11
