V14,V48
973,364
2,27
5,1
0,19
4,0
1,3
1909,1905
0,367
0,56
4,1
0,1
3,0
43,784
302,5
4,0
0,2
1,18
1,145
0,2
2,0
9,20
343,2
129,3
23,54
16,5
5,0
1,1
15,5
78,1
698,112
16,0
2,5
16,0
8,16
8,1
4,35
12,0
0,0
0,99
2,30
147,0
6,0
0,16
3,1
6,1
0,7
421,7
134,18
659,1
0,14
21,16
166,0
3,2
0,9
2,0
276,100
20,8
16,1
0,15
2,0
882,1
0,2
3,425
0,154
1249,0
0,81
346,7
1278,0
22,0
1,871
10,16
1,8
0,0
2,5
3,0
4,21
16,6
1,10
1,1
0,1
