,V27,V34,V32,V17
V27,0.0,0.08148959808360046,0.11285874944647278,0.08204875818447976
V34,0.08148959808360046,0.0,0.019088420953031537,0.000123454444504012
V32,0.11285874944647278,0.019088420953031537,0.0,0.017244831907191283
V17,0.08204875818447976,0.000123454444504012,0.017244831907191283,0.0
