V5,V10
42,2
0,17
6,1
6,5
0,1
2,1
2,4
1,8
0,35
0,0
4,19
2,255
11,0
6,1
5,4
0,31
3,0
1,0
2,19
3,37
0,6
1,6
0,0
11,13
4,0
14,377
3,596
0,6
4,149
5,5
30,0
1365,518
4,0
1,42
7,94
0,7
0,8
3,1
0,0
1,1
160,1
0,1
2,137
4,18
1,39
186,7
1,62
1,0
0,2
50,5
123,0
2,18
32,2002
1,6
1,496
552,593
4,0
4,0
2,53
145,5
267,3
4,11
4,2
17,0
1,0
0,0
4,2
25,14
2,4
15,7
18,58
67,120
31,76
0,6
21,3
2,1
1369,1430
0,2
1,2
0,0
