,V26,V10,V46,V16
V26,0.0,0.4445026106538206,1.1102230246251565e-16,0.0047225765708588385
V10,0.4445026106538206,0.0,0.44450261065382046,0.48755735930331245
V46,1.1102230246251565e-16,0.44450261065382046,0.0,0.0047225765708587275
V16,0.0047225765708588385,0.48755735930331245,0.0047225765708587275,0.0
