"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2"
1.33481682726784,0,-0.036563727427087,0,0.167057938996619,-0.564391847205915,0,0,-0.323232509000866,0.0704646064887378,-0.113500734261928,1.98235986885768,0,-0.247809737874675,0,0.768536354242804,-0.985164229035817,0,0.134008361457817,-0.602540856264981,0.283950898238368,-0.405860639034794,3.34760778057252,0,-0.692855514918101,0,1.7270048565454,-1.93023412543126,0,0.630217954854458,-1.14523147457008,0.480315828411604,-0.951970382833796
0,2.99383737689568,-0.747262367320222,-0.502472040958781,-0.436686051988702,-0.409453090546086,-0.145359718089233,-0.366508441060157,0.0160492013230731,0,-0.890665947994834,0,4.63391556747758,-1.05211100705132,-0.662687635252005,-0.605561221383673,-0.67134986132673,-0.142860959306459,-0.671750210810428,0.247017565791395,0,-1.4905186422031,0,7.7570101699932,-2.18982032611414,-0.795658683999172,-0.957855330327664,-1.40836259067698,-0.561982622858097,-1.29072193182108,0.615624341329233,0,-2.01334328578042
-0.036563727427087,-0.747262367320222,1.47075986210427,0,0,0,0,0,0.208017890808504,0,0,-0.247809737874675,-1.05211100705132,1.84419914353412,0,0,0,0.116364456401043,0,0.415010900415169,0,0,-0.692855514918101,-2.18982032611414,2.54093315088975,0,0,0.167708567086371,0.566821578406676,0.443771496366755,0.842103025940356,-0.495695069822909,0.036046362198065
0,-0.502472040958781,0,1.82346099526113,-0.254213362989324,-0.313587119244919,0,-0.07788694579552,0.0387841151124988,0.25839205050905,-0.232148129480394,0,-0.662687635252005,0,2.37862776823427,-0.249948949365998,-0.452453265066252,0,-0.278271160961077,0.183854394092685,0.474658632677642,-0.192537079379596,0,-0.795658683999172,0,3.00987858619413,-0.12766017430323,-0.705373911667239,0.435426306221121,-0.689367043177119,0.478835656426551,0.997163136619137,-0.176855143101656
0.167057938996619,-0.436686051988702,0,-0.254213362989324,1.54658161553336,-0.129852619977537,-0.0969319809257522,-0.0311949898084638,0.218225048722259,0.153122062512398,0,0.768536354242804,-0.605561221383673,0,-0.249948949365998,2.19915110203541,-0.58502446656168,-0.0917940805088939,-0.145464163087119,0.212360456575999,0.415349512539719,0,1.7270048565454,-0.957855330327664,0,-0.12766017430323,3.23523048492598,-1.44966786471529,-0.0181830142899365,-0.129822843235534,0.195397499996241,0.834377956975712,0
-0.564391847205915,-0.409453090546086,0,-0.313587119244919,-0.129852619977537,2.04771583957747,-0.0939233577408992,-0.332742875298451,-0.00424497156642955,0.000726964526504993,-0.36542010227969,-0.985164229035817,-0.67134986132673,0,-0.452453265066252,-0.58502446656168,3.33107037266704,-0.188368554419749,-0.712718500328694,-0.646973619084621,0.290917183637429,-0.44967059792001,-1.93023412543126,-1.40836259067698,0.167708567086371,-0.705373911667239,-1.44966786471529,5.97549783067472,-0.457092404180251,-1.5263275213454,-1.71027413313169,0.970038792195102,-0.317935626380156
0,-0.145359718089233,0,0,-0.0969319809257522,-0.0939233577408992,1.63370403395862,0,0.102407984801921,0.307188250060951,-0.598260875949145,0,-0.142860959306459,0.116364456401043,0,-0.0917940805088939,-0.188368554419749,2.0467050456484,0,0.219002888315931,0.401559929504027,-0.882439427580955,0,-0.561982622858097,0.566821578406676,0.435426306221121,-0.0181830142899365,-0.457092404180251,2.55256873984416,0,0.530713818521203,0.511508428529317,-1.17756603987698
0,-0.366508441060157,0,-0.07788694579552,-0.0311949898084638,-0.332742875298451,0,1.33726160827169,0,-0.390886707991903,0,0.134008361457817,-0.671750210810428,0,-0.278271160961077,-0.145464163087119,-0.712718500328694,0,2.04144044334823,0,-1.13202758455072,-0.0201169157179636,0.630217954854458,-1.29072193182108,0.443771496366755,-0.689367043177119,-0.129822843235534,-1.5263275213454,0,3.47314783612264,-0.0568466329543768,-2.43322044163806,-0.436770865511681
-0.323232509000866,0.0160492013230731,0.208017890808504,0.0387841151124988,0.218225048722259,-0.00424497156642955,0.102407984801921,0,1.30425684006479,-0.225874721378685,0.0358473862275221,-0.602540856264981,0.247017565791395,0.415010900415169,0.183854394092685,0.212360456575999,-0.646973619084621,0.219002888315931,0,1.90002701653434,-0.42577532206169,0.271287129617746,-1.14523147457008,0.615624341329233,0.842103025940356,0.478835656426551,0.195397499996241,-1.71027413313169,0.530713818521203,-0.0568466329543768,3.17618937908331,-0.833918172012199,0.644252449509609
0.0704646064887378,0,0,0.25839205050905,0.153122062512398,0.000726964526504993,0.307188250060951,-0.390886707991903,-0.225874721378685,1.47751447839593,0.226532946313696,0.283950898238368,0,0,0.474658632677642,0.415349512539719,0.290917183637429,0.401559929504027,-1.13202758455072,-0.42577532206169,2.30148633669655,0.278580224512068,0.480315828411604,0,-0.495695069822909,0.997163136619137,0.834377956975712,0.970038792195102,0.511508428529317,-2.43322044163806,-0.833918172012199,3.86731709073171,0.559851199107976
-0.113500734261928,-0.890665947994834,0,-0.232148129480394,0,-0.36542010227969,-0.598260875949145,0,0.0358473862275221,0.226532946313696,2.40099048688795,-0.405860639034794,-1.4905186422031,0,-0.192537079379596,0,-0.44967059792001,-0.882439427580955,-0.0201169157179636,0.271287129617746,0.278580224512068,3.54700671871598,-0.951970382833796,-2.01334328578042,0.036046362198065,-0.176855143101656,0,-0.317935626380156,-1.17756603987698,-0.436770865511681,0.644252449509609,0.559851199107976,4.93604019343313
