V5,V6
0,0
0,0
0,0
0,0
15,0
0,5000
0,2
0,0
0,0
0,0
3,0
0,0
0,0
13,0
1339,3661
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
14,4724
600,4400
0,0
0,0
0,0
0,0
0,0
