,V43,V44,V12,V8,V38,V27
V43,0.0,0.1970449314530338,0.1970449314530338,0.2081620106304396,0.1970449314530338,0.0
V44,0.1970449314530338,0.0,2.220446049250313e-16,0.00016971685693456529,0.0,0.0
V12,0.1970449314530338,2.220446049250313e-16,0.0,0.00016971685693456529,2.220446049250313e-16,0.0
V8,0.2081620106304396,0.00016971685693456529,0.00016971685693456529,0.0,0.00016971685693456529,0.48413011986767374
V38,0.1970449314530338,0.0,2.220446049250313e-16,0.00016971685693456529,0.0,0.0
V27,0.0,0.0,0.0,0.48413011986767374,0.0,0.0
