,V37,V9,V25,V13,V30,V24
V37,0.0,0.41993875577612405,0.46053439551403175,0.4758429580581599,0.36830156948125603,0.33770788011958064
V9,0.41993875577612405,0.0,0.21183378014129806,0.27121895172249755,0.2936234020702365,0.24144666107673174
V25,0.46053439551403175,0.21183378014129806,0.0,0.21823524553420237,0.2891087219726636,0.24630759710213646
V13,0.4758429580581599,0.27121895172249755,0.21823524553420237,0.0,0.40874852936350903,0.2681492958527043
V30,0.36830156948125603,0.2936234020702365,0.2891087219726636,0.40874852936350903,0.0,0.31404023384503266
V24,0.33770788011958064,0.24144666107673174,0.24630759710213646,0.2681492958527043,0.31404023384503266,0.0
