,V14,V26,V36,V6,V33,V11
V14,0.0,0.002350830900979539,0.0,0.0,0.0,0.0
V26,0.002350830900979539,0.0,0.002350830900979539,0.002350830900979539,0.002350830900979317,0.002350830900979539
V36,0.0,0.002350830900979539,0.0,0.0,0.0,0.0
V6,0.0,0.002350830900979539,0.0,0.0,0.0,0.0
V33,0.0,0.002350830900979317,0.0,0.0,0.0,0.0
V11,0.0,0.002350830900979539,0.0,0.0,0.0,0.0
