"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1.11740069660736,0.000204103240710092,0,0,0,-0.0674766660554695,0.0741633245639876,0.0364589975807649,0,-0.0321268995522597,0,0,0,0,0,0,0,0.0131885646364983,0.148006147426007,0,0.0557910964569502,0,0,0,-0.0466266110952227,0,0,0,0,0.0273810958188866,0,0,-0.00242039891388257,0,0,-0.0587415035967932,0.0974543706078721,0,0,0,0.0872012480551699,0,-0.0344882000327992,0,0,0,0,0,0,0,0,-0.0378259412379604,0,0,0,-0.157301553933054,0,0,0,0.0737071074444269,0,0.0184031109412323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754762640253626,-0.127267681943139,0.0140991921107841,0,0,0,-0.0179213191607554,0,-0.0403618050493496,0,0,-0.0188309589149835,0,0,0,0,0,0,-0.00313155866777437,0,-0.0168144233311868,0
0.000204103240710092,1.19253290557876,8.93094121443561e-05,-0.0070287488623043,0,0,-0.0562347723183398,-0.0341918461689925,0,0,0,0,0,0,0,-0.00145626647678424,0,0,0,0,0,0,-0.0130685456055574,-0.0714469576032599,-0.0135902261324765,0,0,0,-0.0781955865935634,0.0328774575175632,0,-0.203874886006588,0,0.0374450270191815,0,0,-0.0806313755250843,0.0851045053238847,-0.0779514629198071,0,0,0,0,0,-0.00833048569338009,0,-0.0618270355150158,0,0,0,0,0,0,-0.127872234282589,-0.110944039295806,0.172982494501995,0,0,0,0,-0.0881443998874479,0,0,0,0,0,0,0,0,0,0,0,-0.0651497567220624,0.0282861327890336,0,-0.0579955498535976,0,0,0.119662102870722,0,0,0.0665315904880888,0,0,-0.0250401519734493,0,0,0,-0.0356282795192339,0,0,0,0,0,0,0,0,0.0909875557845803,0,0
0,8.93094121443561e-05,1.51011446791992,0,0,-0.083906618108297,0,0,0,0.0761047246271127,0,0,-0.151677471797707,0.00523855100634522,-0.0812602155186287,-0.0132503154198099,0,0,0,-0.0228695112144162,0.215788483114544,0,0,0,0,0,-0.0186498428439426,0,0,-0.20515608393222,0.121154071455409,0.0089484994214388,0,0,0,0,0,0,0,-0.12952786518942,0,0,-0.0331736936064831,0.0958456256424223,0.0359418182935806,-0.0996825744087654,0.194510138969114,-0.0359800925773726,-0.0382985277301576,0,0,0,0,0,0,-0.112015917764669,-0.0128378352007373,0,0,-0.147140091037207,-0.0715629084788666,-0.0956813146365628,0,0,-0.100233508755928,0,0,0,0,0.146814888128373,0,0,0,0,-0.000426036698376125,0,0,-0.319990967150857,0,-0.0704360873671959,0,0,0,0,-0.0935374096046528,0,0,0,0.0805874582477743,0,0,0.0561159652891048,0,0,0.0181836670491936,0,0,0,-0.129437361705797,-0.126246432810443
0,-0.0070287488623043,0,1.17768066278945,0,0,0,0,0,0,0,0,0.0917475156058987,0,0,0,0.0669429257743148,0.0775380509296822,-0.0862430834626374,0.0287766075575783,0,0,0,0,0,0,-0.226133821133538,0,0,-0.00848017874192374,-0.0016997220475587,0,0,0,0,0.0620845454409434,0,0.0126531722593707,0.0683523995993398,-0.12401181959993,-0.0150642163133617,-0.0109052161561267,0,0,0,-0.0128074266782992,-0.0682509755033835,0,0,-0.0426510621532777,-0.00114486907999242,0,0.0501296398546126,0,0,0.0167901126095138,0,0,0,0.0189031490526074,0,0,-0.0173092660702508,0,0,0,0,0,0.0655263080058271,0,0,0,0,0,0.13898973041628,0.0228658060079913,0,0,0,0,-0.0705647860726893,0,0,0,0,0,0.00399468079373489,0,0,-0.114367458098512,0,0.0250683366994925,0,0,0.00728970702867483,0,0,0,0,0.00176554980887078
0,0,0,0,1.11162846783199,0,0,0,0,-0.00354929483012088,0,-0.021447142937687,0,0,-0.0239435146556495,0,0,0,0,0,0,0,0.0149852621469316,0,0,0,0,0,0,0,0.056079490918342,0,0,0,0,0,0.0181111254596525,0,0,0,0,0,-0.07470721441245,0,0,0,0.0350933421529186,0.00627030187099705,-0.106640283265174,0.0272900954551606,0,0,0,0,0,0,0,0.0372579894095022,-0.038525417400414,0,0.00687098849055702,0,-0.00224844202377258,-0.045955525737827,-0.0569206883552799,0,0,-0.0537427909192078,0,0.0359923648612651,0.0745514781987086,0,-0.232343930264213,-0.063964592924916,-0.0112252874151975,0,0,0,0,0,0,0,-0.0786964348028225,0,0,0,0,0,0,0,0,0,-0.0206545305813835,0.00263668090266207,0,0,0,0,0,0
-0.0674766660554695,0,-0.083906618108297,0,0,1.20053324020575,0,0,-0.00561026912425769,-0.10144782105545,0,0,0,0,0,-0.0541988499604219,0,0,0,0,0,0,0,0,0,0,0,0.0543554966074339,-0.0491342240708527,-0.0102312377317655,0,0,0.0987824797683748,0,0,0,0,0,0.0714969267844128,0,0,0.0188364836429778,0.00701288604220074,0,0,0.0716718448542546,0,-0.157278076896859,0,-0.0853104372865209,0,0,0,-0.011753004767191,0,-0.0359521474685345,0,0,0,0,-0.163197220587103,0,-0.112361229749299,0,-0.0369756403687274,0,-0.0220160124855204,0,0,0,0,0,-0.000875658114707621,0,0,-0.187090944340292,0,0,0,0,-0.0417755660325776,0.0191114234274865,0.0343958341682388,0.0372765811961497,0,-0.03628901801981,-0.0574121832053836,0,-0.0217905031317034,0,0,-0.0265707251529038,0,0,0,0,0,0,-0.0180284865528131,0
0.0741633245639876,-0.0562347723183398,0,0,0,0,1.24310147836271,0,0,-0.0627386497471636,0,-0.0895707659920879,0.0201918040508326,0,0,0,0,0,-0.0782857356488795,0,0,0,0.00711424658036917,0,-0.0689319498716078,0,0.0121395446298989,0,-0.0260053920489053,0,0,0,0,0,0,0,-0.0275140244792785,-0.010064358095479,0,0,-0.0107006238628342,0,0,-0.0211806631273718,0,0.0112609943424393,0,-0.317204679747611,0,0.0501624243663802,0,-0.101679280468785,0,0,0,0,0,-0.00804538004587842,0,0,0,-0.0660245619051627,0,0.0352446257324078,0.0286948536371396,0.00410434277975795,0,-0.0915389173065162,0,0,-0.0676500465898602,0,0,0,0,0.014331968177477,0,0,0,-0.0516629451027162,-0.0580908831301204,0,0,-0.0403689722948588,0,0.0581772212214886,0,0,-0.00968879945150217,0,-0.04701353989911,0,0,0,0,-0.0462228645458381,0,-0.118518836309,-0.15329770678002,0
0.0364589975807649,-0.0341918461689925,0,0,0,0,0,1.20119361596337,0,0,-0.0242787972685823,0.135363357392307,0,0.0135558402336852,0,0,-0.0366442561275707,0,0,0,0,0,0,0,0,0,0.0177083388074535,0,0,0,0,0,0,0.121974367907294,0.101845430355176,0,0,0.0653901066259066,0,0.211770520278938,0,0,0.179229722803923,0,-0.0396401713866082,0,0.0479114842234559,-0.0288555460041922,0.113653838733924,0,0,0.0918409211540211,0,0,-0.0676557096350937,0,0,0,0,-0.0248578269217392,0,0,0,0,0.0255388729299586,0.0362940543056774,0,-0.0263263885394994,0,0.00971224757185058,-0.0305244717809507,0.0555351190927313,0,0,0.0291350564151413,0,0,0,0,0,0.0282181456802959,-0.0536386648962621,0.0989954930493943,0,0,0,0,0.0366276972033055,-0.0212384729268194,0,0.0721643314599491,0,-0.0625655770741867,0,-0.02462395806075,0,0,0,0,0
0,0,0,0,0,-0.00561026912425769,0,0,1.32248114960142,0.0445619682799853,0,0.0772703843236417,0,0,0,0,0.071596610241134,-0.223008042397199,0.0653060796679915,0,0,-0.136218262961513,0,0,0.0776983362899424,0,0,0,0,-0.227537589320274,0,0,0,0,0,0,0,0,0.0474054828313168,0,0,-0.0025325732285355,-0.0615685968680297,0,0.00241153976267255,-0.0542116148120544,-0.0310703726991696,0,0.0523500975410979,0,0,0,0.0437693219451017,0,0,0.0269276523713866,0,-0.010771295227082,0,-0.0287005941099957,0,0,0,0.0613182890760549,0,0,0,-0.0214813896074092,0,0,0,0.107360612582751,0,0,0,0,-0.0435866427098896,0,0,0.00142293235715812,0,-0.15022123891566,0.00539935451721331,0,-0.198691361691218,-0.0721592738264947,0,-0.134692527593891,0,-0.114639022734716,0,0,0,0,0,0,0,0.0412479835713564,-0.106055104995026,0
-0.0321268995522597,0,0.0761047246271127,0,-0.00354929483012088,-0.10144782105545,-0.0627386497471636,0,0.0445619682799853,1.14229739976473,0,-0.0646781328521227,0,0,0.0451250886593461,0,-0.0225662876919903,0,0,0,0,0,0,0,0,0,-0.0129637003131278,-0.0276231424854403,0,0,0,0,0,0,0,0,0.146034669763378,0,-0.0482380588653271,0,0,0,0,0,-0.00337918628429438,0,0,-0.00441256380972245,0,-0.0276614857504162,0,-0.0484166047755451,0,0,-0.0979975181394608,0,0.0422413907139773,0,0,0,0,0,0,-0.0362613764705876,-0.0981790226228937,0,0,0,0,0,-0.0268716413842536,-0.120743660163266,0,0.130699521956243,0,0,0,0,0,0,0.112447698090756,0,0,0,0,0,0,0,0.022192680324296,0,0,0,0,0,0,-0.126814630588099,0,0,0,0
