"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2"
1.47702157160042,-0.0177579946961635,0,0,0,-0.239684038387555,-0.41069398540568,0,-0.000526374750150978,-0.308828457093152,0,1.76665785850076,-0.0695603154733841,0,-0.0844195025306716,0,-0.262309359000883,-0.525485426591573,0,0,-0.409938612621079,0.00849874096452262,2.1086609624511,-0.0683064013853513,0,-0.545517128982221,0,-0.247013789733578,-0.923322451561738,0.335590716803918,0,-0.550086821397173,0.464541721156333
-0.0177579946961635,1.53165507793344,0,0.0393602614134502,0,0,0,0,-0.448864323853845,-0.657472325033119,0,-0.0695603154733841,2.01675369867545,-0.402527210116686,0.460042826916174,-0.0929805616917019,0,0,0.273643980662018,-0.688179171104033,-0.966477235036088,0.0217227706729782,-0.0683064013853513,2.97434075009497,-1.08692483442123,1.51597497913192,-1.03126157933302,0,0.010627895547944,0.878445528658188,-1.0209277750052,-1.54923761810938,0
0,0,1.9907138791305,-0.120012963384751,-0.374124146620978,-0.209216165544278,-0.020611956299932,-0.908555113735592,0,-0.0739731516837658,0,0,-0.402527210116686,2.85035493885536,-0.192167229285409,-0.630418650337769,-0.0478641059586171,0,-1.50749522390455,0.204075447328181,-0.298206343767826,0,0,-1.08692483442123,4.38349627703328,-0.677154790729783,-0.920927022724979,0,0,-2.41219029598142,0.863944551898549,-0.79125591601156,0.415875312819338
0,0.0393602614134502,-0.120012963384751,2.60726618945988,-0.986677720734742,-0.703655293918104,0,-0.556308429991293,0,0,-0.256031311394132,-0.0844195025306716,0.460042826916174,-0.192167229285409,4.02504850028941,-1.58559088659995,-1.33882429426246,0,-0.707948395027377,0,0,-0.403602385769152,-0.545517128982221,1.51597497913192,-0.677154790729783,6.69473551208328,-2.76175577844043,-2.32522067608084,0,-0.639552927436392,0.0353791083867388,0,-0.860536760855525
0,0,-0.374124146620978,-0.986677720734742,1.92322806720778,-0.154637035312642,0,0,0,0.0197346009781218,0,0,-0.0929805616917019,-0.630418650337769,-1.58559088659995,2.75901197712118,-0.397045450880701,0,0,0,0.586056364005785,0,0,-1.03126157933302,-0.920927022724979,-2.76175577844043,4.17148040703107,-0.672817818275893,0.204772497104972,0,0,1.65085851656566,0
-0.239684038387555,0,-0.209216165544278,-0.703655293918104,-0.154637035312642,2.87442629181451,-1.03052558300408,-0.327523617773826,-0.440485697790028,0,-0.111532621481851,-0.262309359000883,0,-0.0478641059586171,-1.33882429426246,-0.397045450880701,4.73175266144035,-1.93757452239297,-0.576528752657838,-0.801859568963617,0,0,-0.247013789733578,0,0,-2.32522067608084,-0.672817818275893,7.98994017009291,-3.06427818447419,-1.1454501924558,-1.800960736379,0,-0.252475203908864
-0.41069398540568,0,-0.020611956299932,0,0,-1.03052558300408,2.81237276729634,-0.0276263634319651,0,-0.906265136377278,-0.554057492590994,-0.525485426591573,0,0,0,0,-1.93757452239297,4.65649295611816,-0.0132684456454565,0,-1.68734169423719,-0.880828171086468,-0.923322451561738,0.010627895547944,0,0,0.204772497104972,-3.06427818447419,7.86585954969914,-0.435015994397381,0,-2.9936387469104,-1.72832055350649
0,0,-0.908555113735592,-0.556308429991293,0,-0.327523617773826,-0.0276263634319651,2.12223280320342,0,0,0,0,0.273643980662018,-1.50749522390455,-0.707948395027377,0,-0.576528752657838,-0.0132684456454565,2.98047218313104,0,0,0,0.335590716803918,0.878445528658188,-2.41219029598142,-0.639552927436392,0,-1.1454501924558,-0.435015994397381,4.14638137334131,0,0,0.325716999353928
-0.000526374750150978,-0.448864323853845,0,0,0,-0.440485697790028,0,0,1.37869965582798,0,0,0,-0.688179171104033,0.204075447328181,0,0,-0.801859568963617,0,0,1.71924048808526,0,0.030572414190251,0,-1.0209277750052,0.863944551898549,0.0353791083867388,0,-1.800960736379,0,0,2.33296592766623,0,0.385850444527854
-0.308828457093152,-0.657472325033119,-0.0739731516837658,0,0.0197346009781218,0,-0.906265136377278,0,0,2.08451673942338,0,-0.409938612621079,-0.966477235036088,-0.298206343767826,0,0.586056364005785,0,-1.68734169423719,0,0,3.1095288175365,0,-0.550086821397173,-1.54923761810938,-0.79125591601156,0,1.65085851656566,0,-2.9936387469104,0,0,4.92640311147724,-0.00288582563122906
0,0,0,-0.256031311394132,0,-0.111532621481851,-0.554057492590994,0,0,0,1.44441344201929,0.00849874096452262,0.0217227706729782,0,-0.403602385769152,0,0,-0.880828171086468,0,0.030572414190251,0,1.73578606737221,0.464541721156333,0,0.415875312819338,-0.860536760855525,0,-0.252475203908864,-1.72832055350649,0.325716999353928,0.385850444527854,-0.00288582563122906,2.26521855264416
