False,/u1/cec383/Fusion_Approach_Pipelines/Chiquet/Chiquet_10/Chiquet_2.csv,graph_centrality,degree,10,50,0,sliding_window,add_one,0.5,pearson,True,both,0.04215098824352026,V1
False,/u1/cec383/Fusion_Approach_Pipelines/Chiquet/Chiquet_10/Chiquet_2.csv,graph_centrality,degree,10,50,0,sliding_window,add_one,0.5,pearson,True,both,0.03172620851546526,V1
