,V24,V30,V9,V13,V37,V25
V24,0.0,0.2214006976622922,0.1371968177801106,0.16552764390861996,0.1154545598881237,0.24009052467160408
V30,0.2214006976622922,0.0,0.22952111827520083,0.2740045433485768,0.18091670140016514,0.24469396376862584
V9,0.1371968177801106,0.22952111827520083,0.0,0.1698182988358875,0.1278929625802454,0.25690770461714063
V13,0.16552764390861996,0.2740045433485768,0.1698182988358875,0.0,0.15328029912200236,0.284768679120168
V37,0.1154545598881237,0.18091670140016514,0.1278929625802454,0.15328029912200236,0.0,0.16715463192708757
V25,0.24009052467160408,0.24469396376862584,0.25690770461714063,0.284768679120168,0.16715463192708757,0.0
