,V25,V37,V24,V9,V30,V15
V25,0.0,0.48462639306260347,0.4437952971260316,0.2814032405496576,0.3227198648304769,0.36319436865310006
V37,0.48462639306260347,0.0,0.23561470858323197,0.3114646236445622,0.18217694908076865,0.0
V24,0.4437952971260316,0.23561470858323197,0.0,0.24841058998999166,0.27827292207611376,0.0
V9,0.2814032405496576,0.3114646236445622,0.24841058998999166,0.0,0.2389628946470519,0.0
V30,0.3227198648304769,0.18217694908076865,0.27827292207611376,0.2389628946470519,0.0,0.0
V15,0.36319436865310006,0.0,0.0,0.0,0.0,0.0
