,V33,V11,V36,V28,V44,V4
V33,0.0,2.220446049250313e-16,0.007645047364448043,2.220446049250313e-16,0.013338870722830465,0.0033579992935839353
V11,2.220446049250313e-16,0.0,0.007645047364447821,3.3306690738754696e-16,0.01333887072283002,0.0033579992935839353
V36,0.007645047364448043,0.007645047364447821,0.0,0.007645047364447932,0.027603576055709955,0.01359627797288121
V28,2.220446049250313e-16,3.3306690738754696e-16,0.007645047364447932,0.0,0.013338870722830354,0.0033579992935843794
V44,0.013338870722830465,0.01333887072283002,0.027603576055709955,0.013338870722830354,0.0,0.020954135630072868
V4,0.0033579992935839353,0.0033579992935839353,0.01359627797288121,0.0033579992935843794,0.020954135630072868,0.0
