"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1.16752884270371,0.0712584495276932,0,0,0,-0.0847007929001108,0,0,0,0,0,-0.00305115919138699,0,0,0,-0.0403693095121003,0,0,0,0,0,0,0.0406380459095614,0.00451226739528386,0,0,0,0,0,0,0,0,-0.0328836438389518,0.115096779516952,0,0,0,0,0,-0.0116579982326013,0,0.0976559114795634,0,0,0.0304580313190534,0,-0.0174264702788901,-0.0220293982922374,0,0,0,-0.0445544453611382,-0.0935933251463984,0,0,0,0,-0.270775023565668,0,0,0,0,0,0,0,0.0576202241666456,0,0,-0.0518458109273944,0,0,-0.0160085436056499,0,0,-0.0348337267097258,0,0,0.0522947709019332,0.0247352090433353,0,0,0,0,0.0711414400561115,0,0,0.0284003005206907,0,0,0,0,-0.14292454710614,-0.0502555524298465,0,0,0,0.022370609657727,0,-0.123159895430814,0
0.0712584495276932,1.20298268480353,0,0,0,0.0888885404694584,0,0.0440534419196486,0,-0.175527050606593,0,-0.0117932574850859,0.0121028575093055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567588798146973,0,0,0,0,0,0,-0.0111982657072327,0,-0.00915653204762045,0,0,0,0,0,0,0,0,-0.00804336094803,0,0,-0.0211498825046232,-0.0798829786439395,0.160228379530916,0,0,0,0,-0.157449504484515,0,0,0,-0.0821633759684675,0,0,0,-0.0986293951051185,0,0,0,0,0,0,0,0,0,-0.101749750944011,0,-0.0577228139836205,0.0348310464399585,0,0,-0.0444866621913509,0,0,-0.0116204984516758,0,0.0335434935164846,0,0,0,0,0,0,0,0.184770252636972,0,0,0
0,0,1.39674065533313,0,-0.24281852277293,-0.0157530613560203,0,-0.0360061289491457,0,0,0,0,0,0.107036834259821,0,-0.0166519750101349,0,0,0.136437517406982,0.0930500665352589,0.186309010337177,-0.0330992403648133,0,0,0,0,0,0,0.137139498522554,0,-0.0475870666959507,0,0.0180407300321399,-0.195128968442801,0,0,0,0,-0.0954951491790066,0,0,0,0,0,0.0150699650281769,0.0154908019052385,0,0,0,0,0,0,0.0508835862596199,0,0,0,0,0,0,0,0,-0.139116993808879,0.0570456424145867,0,-0.0634333775582707,0,0,0,0,0,0,-0.0323016667469349,0,0.233019979121515,-0.0519508081470439,0,0,-0.0242474515230043,0,0,0,-0.0595497061845354,0,0,0,0,-0.0264016434261497,0,0.0764904024139872,0,0,0,0,0,0,-0.262361864203482,0,-0.000515049022033474,0,0.107729070689452
0,0,0,1.25004492036979,0.0475349096334304,0,-0.00775753656418336,0,0,0,-0.00707356299522974,0,0,0,0,0,0,-0.0215623646733221,-0.0572905169051719,0,-0.0208738314099734,-0.121978348012224,-0.078819060180162,0,0,0,0,0,0,0.0911171177505924,0.0362811548162682,0,0,0,0,0,0,0,0,0,0.102914483304798,0,0,-0.173060709639037,0.0628177980609908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662652099573628,-0.179633374608461,0,-0.00319664780207918,0,0,0,0,0,-0.0351917761415587,0.101374774634464,0,-0.0924442875947321,0,0,0,-0.0751810516693334,0,0,0,0,0,0,-0.0205246927271702,-0.0681628862034389,0.0977937413094166,0,-0.0230957666850502,0,0,0.0745857078168254,0,0,0.035510444130011,0,0,0,-0.179252751225286,0.0156039421814121,0.127764766147774,0,0.0116107157959581
0,0,-0.24281852277293,0.0475349096334304,1.13723009709997,-0.000680836316427345,0,0,0,0.0503538349786867,0,0,0,0,0,0,0,0.0729683011097086,0.153309776549348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645354914156444,0,0,0,0,0,0,0,0,0,0.0526382620138786,0,0,0,0,0,-0.121411377275893,0,0.0124047964901147,0,0,0,0,0.0145667133196219,0,0,-0.0349531131036284,0,0,0,0.0328509622987433,-0.0551355054873506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0762009819266154,0,0,0,0,0,0,0,-0.0818448630525282,0,0,0.0472399845957655,0,0
-0.0847007929001108,0.0888885404694584,-0.0157530613560203,0,-0.000680836316427345,1.22154231738837,0,0,-0.0239409449425771,0,0.0919527436644042,0,0,0,0,0,0,0,-0.0107982675575221,0.0127869999639728,0,-0.051802510890713,0,0,0,0,0,0,-0.0543356630887738,0,0,0,0,0,0,0,0,-0.0167525637425532,0,0,0.0579241936580339,-0.014819646071647,0.016460566196309,0,-0.0378455973220014,-0.153362953879247,-0.144323884065739,0,-0.0392823818837106,0,0,-0.0666209454580035,0,-0.049665951771382,0,0,0,-0.0492353657037763,0,0.0750668304425578,-0.105570142119421,0,-0.0939553212226629,0,0,-0.033030251539313,0,0,0,0,0,0,0,0.0624955299992713,0,0,0,0,0.0112676244424239,0,-0.0494243688001867,0,0,0.102851931188288,0,0,0,0,0,0,0,0,0,-0.0578732384751325,0,-0.176450792947529,-0.0609189270839463,-0.0729231766584123,-0.0170144536821951,0
0,0,0,-0.00775753656418336,0,0,1.23869892134782,0,0,0,0,0,0.00995007614651448,0,0,0.0991649249386416,0,0,0.272722849453481,0,0,0,0,0,-0.0689124844818252,0,0,0,0,0,0,0,0.0222639490662481,0,0,0,0,0.149765360431123,0,0,0,0,0,0.0289738589202954,0.114368969673637,0,0.00452754048828579,0,0.0792123821840867,0,0,0,-0.0752212756860987,0,0,0,-0.0908041153518,0,0,0,0.17582273080205,-0.0287337679280015,0,0,0,0,0,0,0,0,0.121001935015142,0,0,0.03796708492516,0,0,0,0.169959944104802,0,0,0,0,0,0,-0.0523272985378179,0,0,0,0,0,0,-0.04030878317989,0,0,-0.0129824395694156,0,-0.063103313886952,0,0,0
0,0.0440534419196486,-0.0360061289491457,0,0,0,0,1.31931838486851,0,0.0865012926516614,0.0807445557797708,0,0.054676867503702,0.0840160333008135,-0.231630983108716,0,-0.0827618873162035,0,0.025780800620559,0,-0.0541893842242059,0,0,0,0,0,-0.018275788553955,0.0164765799016672,0.147859413302092,0,0,0,0.0350031658062698,0.0670063934977025,0,0,0,0.132469801241498,0,0,0,-0.191905422592381,-0.00938539830376611,0,0,-0.0658880673349067,-0.0244247795305534,0,-0.0300610419614964,0.14731778414532,0,0.110635320289197,0,0.179948643532259,0,-0.0808409588604999,0,0,0,0,-0.0450447216571965,-0.0529510907631273,0,0,0,0.0389861135214702,0.00793203309982196,0.03295230244668,0,0.0892940091680045,0,0,0,0,0,0,0,0,0,0.0627251544120517,0,0,0,0,0,0.0789660782997839,0,0,0,0.0613301260175448,0.023122240768251,0,0,-0.0756521914238941,-0.0145298951135257,0,0,0,-0.0557624358285891,0
0,0,0,0,0,-0.0239409449425771,0,0,1.11908483732518,0,0,0,0.0272497269885587,0.0404708568256312,0,0.0383262017366632,0,0,0,0,0.112645524473104,0,-0.0940613390042838,0,0,-0.080291506105024,-0.0322064110805387,0,0,0,0.019987083955965,0,-0.143091412733417,0,-0.00270006124233615,-0.0260311715226822,0,0,0.141595862066398,0,0,0,0,0,-0.00648053735574549,0,0,0,-0.0373137726711949,0,-0.0510791981864529,0,0,0,0,0,-0.0659621178220768,0,0,0,0.0326113439171896,0,-0.037660897669326,0.1312652248527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030556391302487,0,0.0956385699542071,0,0,0,0,0,0,0,0,-0.0473953991406378,0,0,0.025172204388659,0,0,0,-0.0361983061238542,-0.0611327155019878,0,-0.030431697691371,-0.00303851874044974
0,-0.175527050606593,0,0,0.0503538349786867,0,0,0.0865012926516614,0,1.17946961133336,0,-0.12459323367043,0.0492980469558701,0.0210954183257946,0,0,0,-0.0607095258256615,0,-0.122024059056188,0,-0.039120387456356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101278947727613,0,0.000694667868934362,0,0,-0.00377715613148814,0,0.178598492969626,-0.0398938878487374,-5.3757590855959e-05,0,-0.00819150904232592,0,-0.0534636836316306,0,0.0606572335397087,0,0,0.152321728603245,0,0,-0.0651738446026534,0,0,0,-0.049655854632085,-0.008620346934166,0,0,0,0,-0.0095725660371118,0,0,0.0173243021852491,0.00392036737295436,0,0,0,0,0,0,0,0,0.0720678477931731,0,0,-0.00725731691340758,-0.0439218221314895,0,-0.0368339573321992,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.00707356299522974,0,0.0919527436644042,0,0.0807445557797708,0,0,1.3863027543852,-0.0188815279046928,-0.190956599172173,-0.102075298253727,0.214613446872839,0,0.087597555944197,-0.108310899802338,0,0.053790737626011,0,0,0,0,0,-0.0603884154987671,-0.0641060545489939,-0.0564049327038406,0.239599391873929,0.0329891579694324,0.0135647963403044,0,0,0,0,0,0,0,0.10809304587286,0.0232632407559252,0.00451605955719365,0,0,0,0,0,0,0,0.126948079980401,0,0,0,-0.134470520859189,0,0,0,-0.015897086963483,0,0.0818379990685809,-0.17801756383105,0,0.0348356924988615,0.14264853598822,0,0,0,0,0,0,0.0504598178342556,0,0,-0.0925178594214722,0.0973629665401473,0,0,0,0,-0.03919243547602,0,0.00109366769435207,0,0,0,0,0,-0.0620230635681403,0,-0.00636301584712059,0,0,0.106923526335187,0,0.0782692145676916,0,0,0,0,0,0
