"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2"
1.27797903606259,0,-0.289272814388972,0,-0.335188660797035,0,0,0,0,0,-0.0257938155882907,1.62434415647965,0.715657321892916,-0.44262464676261,0,-0.673260375392499,-0.119354195365957,0,0,0,0,-0.30174951648145,2.3978907237785,2.01768005177921,-0.561030066757743,0,-1.38093903020428,-0.394654274627674,0,0,0,0,-0.831050289870446
0,2.25329698777262,-0.0318828806951346,-0.407410247282314,-0.0955694362360469,-0.42285306939144,-0.119113449726053,-0.392569470946461,0,-0.00758096662814987,-0.452481431693255,0.715657321892916,3.34894717952363,-0.127114673385436,-0.657610539276487,-0.357148167303668,-0.688072645034183,-0.069355700744261,-0.584247942477455,0,0,-0.867008897219413,2.01768005177921,5.42557114972279,-0.155029658648855,-0.920834244090811,-1.23602092473512,-1.14825034670433,0,-0.748112405083745,0,0,-1.76730913933498
-0.289272814388972,-0.0318828806951346,2.41086304245479,0,-0.946538011710283,-0.0467847545664928,0,0,-0.740997707414879,0,-0.170479106064067,-0.44262464676261,-0.127114673385436,3.48367139721644,0,-1.67265604914976,0,0,0,-1.11721973291033,0,0,-0.561030066757743,-0.155029658648855,4.55306711481025,0.0749923280692632,-2.38326399848702,0,0,0,-1.44689747957744,0,0
0,-0.407410247282314,0,3.29872477608056,0,-0.214638591120929,-0.827602231029061,-0.584059200616819,0,-0.870705786738841,-0.337158059247326,0,-0.657610539276487,0,5.40581303604894,0,-0.156791242961568,-1.50544530400462,-1.06935998142333,0,-1.62010384946393,-0.417624039124539,0,-0.920834244090811,0.0749923280692632,7.94186238909461,0,-0.0545859817736109,-2.34081862636906,-1.77234034738579,0,-2.67169166486958,-0.335605335652236
-0.335188660797035,-0.0955694362360469,-0.946538011710283,0,3.46022189617035,-0.528182319306258,-0.482211245219398,-0.233795089108863,-0.0258434061200472,-0.257017876321091,-0.740590520987103,-0.673260375392499,-0.357148167303668,-1.67265604914976,0,5.77336028217075,-0.780390870019684,-0.780185594006019,-0.229591624255428,0,-0.281398890842965,-1.41506105935042,-1.38093903020428,-1.23602092473512,-2.38326399848702,0,8.51505080264279,-0.826397947678056,-1.04730606411041,-0.163372964057419,0,-0.283467208395138,-2.02020985201098
0,-0.42285306939144,-0.0467847545664928,-0.214638591120929,-0.528182319306258,3.20469146872122,0,-0.38099630919652,0,-0.478417403884644,-1.0230540011854,-0.119354195365957,-0.688072645034183,0,-0.156791242961568,-0.780390870019684,5.18784341589486,0,-0.556417648168364,0,-0.766300055690417,-2.09483726161525,-0.394654274627674,-1.14825034670433,0,-0.0545859817736109,-0.826397947678056,7.71135223542014,0,-0.714829554242438,0.118384674338634,-1.07147188297903,-3.73967237731147
0,-0.119113449726053,0,-0.827602231029061,-0.482211245219398,0,2.75386670227299,-0.0371276889525323,-0.562775943690545,-0.477978277801396,-0.0970440095091303,0,-0.069355700744261,0,-1.50544530400462,-0.780185594006019,0,4.04272089137286,0,-0.832756139936394,-0.707210717220377,0,0,0,0,-2.34081862636906,-1.04730606411041,0,5.35164784646342,0,-1.02911471159233,-0.784011493238005,0
0,-0.392569470946461,0,-0.584059200616819,-0.233795089108863,-0.38099630919652,-0.0371276889525323,3.09078303913178,-0.56398236028722,-0.293382491483995,-0.568077079261879,0,-0.584247942477455,0,-1.06935998142333,-0.229591624255428,-0.556417648168364,0,4.6800682255797,-0.854260135628177,-0.350819951830695,-1.02499693888153,0,-0.748112405083745,0,-1.77234034738579,-0.163372964057419,-0.714829554242438,0,6.33419713380966,-1.10421577726031,-0.217689338021382,-1.61042898461871
0,0,-0.740997707414879,0,-0.0258434061200472,0,-0.562775943690545,-0.56398236028722,2.24872231016984,-0.0828586948402412,0,0,0,-1.11721973291033,0,0,0,-0.832756139936394,-0.854260135628177,3.06280376737863,0,0,0,0,-1.44689747957744,0,0,0.118384674338634,-1.02911471159233,-1.10421577726031,3.72530537672305,0,0
0,-0.00758096662814987,0,-0.870705786738841,-0.257017876321091,-0.478417403884644,-0.477978277801396,-0.293382491483995,-0.0828586948402412,2.69532629671993,0,0,0,0,-1.62010384946393,-0.281398890842965,-0.766300055690417,-0.707210717220377,-0.350819951830695,0,3.96958506628176,0,0,0,0,-2.67169166486958,-0.283467208395138,-1.07147188297903,-0.784011493238005,-0.217689338021382,0,5.29200715271145,0
-0.0257938155882907,-0.452481431693255,-0.170479106064067,-0.337158059247326,-0.740590520987103,-1.0230540011854,-0.0970440095091303,-0.568077079261879,0,0,3.45402203318315,-0.30174951648145,-0.867008897219413,0,-0.417624039124539,-1.41506105935042,-2.09483726161525,0,-1.02499693888153,0,0,5.98244362263559,-0.831050289870446,-1.76730913933498,0,-0.335605335652236,-2.02020985201098,-3.73967237731147,0,-1.61042898461871,0,0,9.78212222861256
