,V14,V35,V4,V49,V23
V14,0.0,0.0,0.0,0.0,0.0
V35,0.0,0.0,0.0005782018407650691,0.0,0.0
V4,0.0,0.0005782018407650691,0.0,0.0005782018407652911,0.0005782018407651801
V49,0.0,0.0,0.0005782018407652911,0.0,2.220446049250313e-16
V23,0.0,0.0,0.0005782018407651801,2.220446049250313e-16,0.0
