V14,V9
2,1
3,1
49,1
948,5
32,0
1,0
0,0
27,1
3,0
0,0
2,1
4,0
5,1
0,0
0,0
1,0
556,0
0,0
0,0
1,0
0,1
1,0
28,0
0,2
1,0
0,0
4,2
0,1
1,0
242,1
2,0
6,0
1,0
11,0
3,0
341,0
0,0
111,1
20,0
0,0
2,0
2,1
4,0
240,4
6,0
1,0
351,0
2,0
6,0
13,0
0,0
0,0
194,0
14,0
12,0
9,0
1,1
0,0
1,0
1,0
0,0
5,0
3,0
2,1
4,2
79,0
0,2
2,0
1,1
1,0
1,0
0,0
80,0
0,0
2,0
0,0
6,0
4,1
380,1
20,0
