False,/u1/cec383/Fusion_Approach_Pipelines/Chiquet/Chiquet_10/Chiquet_3.csv,graph_centrality,degree,10,50,0,sliding_window,add_one,0.5,pearson,True,both,0.03276207949966192,V1
False,/u1/cec383/Fusion_Approach_Pipelines/Chiquet/Chiquet_10/Chiquet_3.csv,graph_centrality,degree,10,50,0,sliding_window,add_one,0.5,pearson,True,both,0.035860784351825714,V1
