,V25,V30,V37,V5,V24,V9
V25,0.0,0.33695516020617733,0.22818156274657564,0.37480237626899227,0.24241926740447162,0.346895284941939
V30,0.33695516020617733,0.0,0.1753582048863941,0.33497804702507794,0.12197513325429454,0.17585241363413562
V37,0.22818156274657564,0.1753582048863941,0.0,0.2697415491896359,0.0902140955046482,0.2096483294429875
V5,0.37480237626899227,0.33497804702507794,0.2697415491896359,0.0,0.24169829602028414,0.3835084284356074
V24,0.24241926740447162,0.12197513325429454,0.0902140955046482,0.24169829602028414,0.0,0.19233620520184735
V9,0.346895284941939,0.17585241363413562,0.2096483294429875,0.3835084284356074,0.19233620520184735,0.0
