"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
1.3577435606903,0,0.132183773991892,0,0,0,-0.171471645204126,0,-0.141459139373425,-0.0676586128077804,0,0,0,-0.0330687289537881,0,0.0708288423190071,-0.0785981403892616,-0.15660569227271,0,0,-0.0520951710543617,0,-0.196915254915692,-0.232261823293783,0,-0.0405369733451679,-0.124449745220476,0.188981134422739,0.497742146008928,0
0,1.08505420128551,-0.0204596556396042,0,0.032700703870619,-0.197711042036689,0,0,0,0,-0.154741441533439,0.101089228864412,0,-0.0599322181413364,0,0,0,0,0,0,0,0,0,-0.0202082133153013,0,0,0,-0.00160010248129644,0,0.0811481180485173
0.132183773991892,-0.0204596556396042,1.23432986051101,0.0732220907700273,-0.00285734321666849,0,0,0.155134342979334,0,0.0895780600262016,-0.0932122884931432,-0.023817669258752,0.135948795278415,0,0,0,0,0.020446316209968,0,0,0,-0.194039651288848,0.0598031179698231,-0.0506257174509415,0.202283334723738,0.07302480955464,0,-0.194890872417529,0,0.24505903017473
0,0,0.0732220907700273,1.09853681231768,-0.109447673481162,0,0.0340573922999104,0,0,-0.171511033762861,-0.0450614002459502,0,0,0,0,0.0591972524663491,0.220015393551037,-0.0493344989071947,0.0324147033571853,0,0,0.0316521744339544,-0.112803435468813,0,0,-0.0116480648353505,0,-0.0226014838848429,0,0
0,0.032700703870619,-0.00285734321666849,-0.109447673481162,1.18216239331887,0,0,0,0,0.00703214420992681,0,-0.0168164445999453,-0.152751118023453,0,0,0,-0.015535826665568,0,-0.0333167083995947,0.0148489966054057,0.109359964542315,-0.0495157363573502,0,-0.0568204940300557,0,0.143624410762833,0,-0.15498903582238,-0.269800671435135,0
0,-0.197711042036689,0,0,0,2.11975602972116,0,-0.190647884675996,-0.501629702489739,-0.373195643587416,0,0,0,0,0,0,-0.138201816827631,0,-0.112196626075148,-0.0410906121332187,0,-0.134460232768762,0.0384780636107482,-0.347365909648885,-0.316990269194262,-0.159422401174201,0.153387389873442,0,-0.68376046596588,-0.0873800360906399
-0.171471645204126,0,0,0.0340573922999104,0,0,1.2909603694423,0,0,0,-0.28833511206164,0,0,0,0.144938997087626,-0.269501833249752,-0.240899912923924,0,0,0,0,0.0381047092301568,0,-0.0978889129700127,0.0483204057304357,0,0,0,0,0.0657686600007864
0,0,0.155134342979334,0,0,-0.190647884675996,0,1.29132906998791,-0.207673826043738,0,0,0,-0.0418308216758819,0,-0.0972195397290765,0,0,0.0176957725258113,0,0,-0.185821099391435,0,0.118140572270538,0,-0.106552660566572,0,0,-0.235266856114204,0,0.199886839063365
-0.141459139373425,0,0,0,0,-0.501629702489739,0,-0.207673826043738,1.94441892095185,-0.0523461396151567,-0.202288136384828,0,-0.0192896068580502,-0.135423715983445,-0.0571266909490062,0,-0.03434860052238,-0.0164204528617461,-0.0988651077120186,0,-0.270290977693455,-0.412800345769473,-0.0198344079717934,0,-0.0756003568969755,-0.0667422258399689,-0.408800027200239,0,-0.125214816354136,0
-0.0676586128077804,0,0.0895780600262016,-0.171511033762861,0.00703214420992681,-0.373195643587416,0,0,-0.0523461396151567,1.3640438863166,0,0,0,0.171294863324464,-0.0788669007455634,0,-0.197144369937637,-0.0270898033176137,0,0,0,0,0,-0.00662243580265656,0.41818298205276,0,0,-0.248307432755629,0.157753001641644,0.0769180919673986
0,-0.154741441533439,-0.0932122884931432,-0.0450614002459502,0,0,-0.28833511206164,0,-0.202288136384828,0,1.21088046847401,0,0,0,0,0,0,0,0,-0.0858960251203844,0,0,0,0.0202003765912712,0,0,0,-0.111175792495302,-0.0575733743244267,0
0,0.101089228864412,-0.023817669258752,0,-0.0168164445999453,0,0,0,0,0,0,1.17003195932624,-0.0943431315669273,-0.113547124853822,0,-0.0933740332109915,-0.254191422183113,0,0.0215172448487965,0,0,-0.0583867331104888,0,-0.0520524084789844,0,0,0,0.216709104532814,-0.0608063911856446,0.130324925644881
0,0,0.135948795278415,0,-0.152751118023453,0,0,-0.0418308216758819,-0.0192896068580502,0,0,-0.0943431315669273,1.30991512796637,0.034124043710475,-0.00681099670614192,-0.271430924261811,-0.0214709266371442,-0.0991672847697391,0.049770374103807,0,0,0,0,0,0,-0.01250847610167,-0.150566750176823,0,-0.242155266439561,0
-0.0330687289537881,-0.0599322181413364,0,0,0,0,0,0,-0.135423715983445,0.171294863324464,0,-0.113547124853822,0.034124043710475,1.20804083869574,0,-0.0911473962410305,0,-0.100010871366402,0.186841853220445,-0.175742798126279,0,0,0,-0.140906110533166,-0.138471235280177,0,0,-0.0511068442888174,0,0
0,0,0,0,0,0,0.144938997087626,-0.0972195397290765,-0.0571266909490062,-0.0788669007455634,0,0,-0.00681099670614192,0,1.27332398109526,0.000320616867521594,0,0.0967718589015163,0.381501062638908,0.139832863270696,-0.274370879947666,0,0,0,0.101641578233779,-0.00906743026543692,-0.124129487408831,0,0.0161890093416156,0
0.0708288423190071,0,0,0.0591972524663491,0,0,-0.269501833249752,0,0,0,0,-0.0933740332109915,-0.271430924261811,-0.0911473962410305,0.000320616867521594,1.54736263435404,-0.0358466833389192,-0.0962286632644,0.0164258453768339,0,0,-0.180378426587644,-0.114333397809183,-0.237272956048403,0.00260684561529163,-0.207451424371898,0,-0.235742499384645,-0.162647182307794,0
