V2,V28
3,1
15,2
0,19
1,6
0,1
3,9
0,0
5,25
4,7
6,167
3,9
5,2
0,0
22,614
6,1
53,403
4,880
3,0
1,3
7,0
8,0
1,5
235,15
4,288
2,0
1,0
18,9
110,259
9,5
0,0
0,0
2,1
125,4
3,23
0,0
2,168
37,1
1,6
0,7
0,3
30,0
3,12
213,1
2,1
4,29
1,1
0,3
227,7
0,0
12,0
173,0
1,0
4,1
1,0
46,41
2,345
0,8
13,0
2,1
0,46
5,3
17,0
14,168
1,12
0,1
902,2360
21,4
3,36
2,2
2,3
12,3
2,43
7,0
1,0
1,1
0,3
181,10
0,17
0,6
1,10
