,V6,V28,V14,V40,V2
V6,0.0,0.3584804413653043,0.3643501259286358,0.35400494051045006,0.3545027756320971
V28,0.3584804413653043,0.0,0.0,0.0,0.0003062264660205205
V14,0.3643501259286358,0.0,0.0,0.0008016212340854478,0.0
V40,0.35400494051045006,0.0,0.0008016212340854478,0.0,0.0
V2,0.3545027756320971,0.0003062264660205205,0.0,0.0,0.0
