,V37,V30,V24,V25,V13,V9
V37,0.0,0.30106593766779033,0.25316935202355695,0.14522731594503158,0.22251793208053616,0.25488175791153156
V30,0.30106593766779033,0.0,0.2539311779812008,0.28152391081754535,0.3014563215812378,0.16811092687803797
V24,0.25316935202355695,0.2539311779812008,0.0,0.1364215178935646,0.14596170654898943,0.16678833133268545
V25,0.14522731594503158,0.28152391081754535,0.1364215178935646,0.0,0.10535570685695239,0.13131835059751162
V13,0.22251793208053616,0.3014563215812378,0.14596170654898943,0.10535570685695239,0.0,0.14499164784994334
V9,0.25488175791153156,0.16811092687803797,0.16678833133268545,0.13131835059751162,0.14499164784994334,0.0
