,V30,V37,V25,V13,V9,V24
V30,0.0,0.17752233686846852,0.18499025233069788,0.24186504363345196,0.16194708941543412,0.30045117021936474
V37,0.17752233686846852,0.0,0.2277567666434106,0.20101941291123493,0.1814226098955155,0.3072512578101456
V25,0.18499025233069788,0.2277567666434106,0.0,0.2848350380190432,0.2516637036744621,0.22158376154379555
V13,0.24186504363345196,0.20101941291123493,0.2848350380190432,0.0,0.2254920973466038,0.33835667182366436
V9,0.16194708941543412,0.1814226098955155,0.2516637036744621,0.2254920973466038,0.0,0.2836114868594217
V24,0.30045117021936474,0.3072512578101456,0.22158376154379555,0.33835667182366436,0.2836114868594217,0.0
