"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0.157193871450624,0.0151412387663901,0,0
0,0,0,0,0.117050377842295,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.117050377842295,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.182371839077561,0
0.157193871450624,0,0,0,0,0,0,0,0,0
0.0151412387663901,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.182371839077561,0,0,0,0
0,0,0,0,0,0,0,0,0,0
