V26,V20
3,0
7,0
2,2
45,1
2,0
7,3
2,0
1586,0
0,0
0,2
6,2
2,0
34,0
0,0
1920,1
0,0
30,0
3,2
0,0
33,0
2,2
0,1
1,1
0,0
1,0
11,0
22,0
0,0
2,0
477,0
1,0
0,2
2,1
577,0
2,0
6,0
2,0
5,0
0,0
189,1
13,1
34,0
0,0
18,1
2,1
1,0
0,0
1,1
13,1
6,0
102,1
1,2
1,0
4015,210
247,0
0,0
12,2
1,0
68,1
4,1
1,0
3,0
50,0
0,0
1,0
8,1
1,0
0,0
2,0
0,0
0,1
1258,0
0,1
3,0
0,0
215,4
21,0
2,1
1,0
2,0
