V4,V30
9,0
154,1
0,0
167,0
1,0
0,2
1984,3
269,0
0,0
0,0
4,0
0,1
0,0
41,0
136,1
2,2
116,1
2,0
549,0
72,0
0,2
1,0
48,0
0,1
124,0
1,0
10,0
13,1
2,1
0,0
0,0
11,0
0,0
0,0
2,0
2,1
3,0
4,0
421,1
1614,5
1,0
3065,2
3,0
1,1
1,1
46,0
0,0
435,0
278,0
4,1
0,1
0,0
10,0
0,3
35,0
6,1
0,0
55,0
331,0
39,0
6,0
0,0
4,0
0,0
13,0
2,0
7,0
29,2
48,1
0,1
0,0
0,1
1,0
3,0
0,0
310,1
19,0
38,1
0,1
1,1
