V27,V2
0,0
1,1
1789,266
359,0
905,325
4,2
1,0
82,3
4,387
29,12
10,0
1,1
2,3
2,1
0,7
858,15
2,13
0,1
4,1
6,2
775,1
11,185
2,72
0,18
6,4
1863,238
0,2
1656,650
1,2
6,0
0,1
0,2
1,1
9,149
1,5
0,1
6,3
0,26
2,0
1,11
2,1
0,3
3,0
19,2
0,0
0,0
2,29
1,2
3,0
1,0
1,5
6,15
302,0
1,4
0,7
1,9
0,22
1,3
0,1
0,18
47,289
0,1
0,69
14,0
1,7
0,40
1,17
0,30
14,2
10,2
1,0
2,1
6,2
33,188
123,37
1,0
3,2
1863,3
93,0
300,4
