"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0.223487613651336,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.182205026512009,0,0,0,0,0
0,0,0,0,0,0,0,0,0.204044664261295,0
0,0,0.182205026512009,0,0,0,0,0,0.0108020225268959,0
0,0,0,0,0,0,0,0,0,0
0.223487613651336,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.204044664261295,0.0108020225268959,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
