V4,V5
0,14
0,0
0,0
0,0
12,31
1,0
0,0
0,0
0,0
0,0
1,0
0,1
0,0
0,0
0,0
0,0
358,40
0,0
0,0
0,0
25,77
4309,580
0,0
78,2
0,0
0,283
0,0
0,0
0,0
0,0
