,V24,V20,V25,V13,V37
V24,0.0,0.22770310720118492,0.0,0.4703671443729547,0.40718637359334975
V20,0.22770310720118492,0.0,0.46717287551016873,0.35197185490690486,0.458382875423464
V25,0.0,0.46717287551016873,0.0,0.0,0.48886457610419687
V13,0.4703671443729547,0.35197185490690486,0.0,0.0,0.0
V37,0.40718637359334975,0.458382875423464,0.48886457610419687,0.0,0.0
