1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000055479538848324e+00
1.000000000000000000e+00
1.000000000072868822e+00
1.000000000000001332e+00
1.000000000000000000e+00
1.000000000000000000e+00
