,V30,V25,V24,V9,V37
V30,0.0,0.32497066845809963,0.0,0.3991605708253374,0.3267291608311076
V25,0.32497066845809963,0.0,0.0,0.3954091889747895,0.46305379258824375
V24,0.0,0.0,0.0,0.35845118135424736,0.0
V9,0.3991605708253374,0.3954091889747895,0.35845118135424736,0.0,0.0
V37,0.3267291608311076,0.46305379258824375,0.0,0.0,0.0
