"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2"
1.37532336416271,0,0,0,-0.0586141844826362,0,0,0,-0.664591512464348,-0.0338365361148561,0,1.81524134503,0.290880308186741,0,0.544038095316929,-0.398678925028892,0,0.100967423956165,0,-1.31928464597144,-0.0463098045807315,0,2.83862280636464,0.77343132200045,-0.0843126428728171,1.19216813007192,-1.05576783262016,-0.0839874991092303,0.916180668245174,0,-2.60594559692769,0,-0.0844745138724253
0,1.28353362479889,-0.0920838208752673,0.0181375355485133,0,-0.0920851422132629,0,-0.398652419629688,0,0,-0.0920788448343726,0.290880308186741,1.68741379034869,-0.315091164952837,0.289459893973932,0.334143222505158,-0.315036823630517,0,-0.684970772040124,0,0.100583542163239,-0.315021076301268,0.77343132200045,2.54031040165085,-0.794140749662084,0.758279898808355,0.673424333148736,-0.793618426447593,0,-0.966676977702855,0,0.616309620397132,-0.793769659634024
0,-0.0920838208752673,3.89095050568511,0,-0.0416977596051072,-1.01499125679458,-0.394983648109665,-0.390978259080912,-0.755188334684802,-0.219755575000164,-1.01499448856753,0,-0.315091164952837,7.4265036945012,0,-0.050722872597061,-2.20495579445383,-0.633732198199827,-0.472685363124388,-1.43688049964651,-0.317458734957232,-2.20450032771316,-0.0843126428728171,-0.794140749662084,14.0318941291543,0,-0.153150503889433,-4.54232665903697,-1.02707729083634,-0.418974572267959,-2.52208609215149,-0.553631276506259,-4.54342891413795
0,0.0181375355485133,0,2.17682397586744,-0.918091949675799,0,-0.851569230495366,0,0,0,0,0.544038095316929,0.289459893973932,0,3.39508775393717,-1.72621834152026,0,-1.64638670618523,0,0,0.112293421328561,0,1.19216813007192,0.758279898808355,0,5.75963943632564,-3.25850122003598,0,-3.17205282449613,0,0,0.831537204191392,0
-0.0586141844826362,0,-0.0416977596051072,-0.918091949675799,2.31621730043825,-0.0417385880924602,-0.467248318728069,0,-0.513410376185537,0,-0.0417265413421583,-0.398678925028892,0.334143222505158,-0.050722872597061,-1.72621834152026,3.6132124477418,-0.0508953543869222,-0.551240909045518,0,-0.923127417216376,0,-0.0506475883435681,-1.05576783262016,0.673424333148736,-0.153150503889433,-3.25850122003598,5.88318107754352,-0.152689572016466,-0.557840814556088,0.168818139470341,-1.45127171782253,0,-0.152139353567563
0,-0.0920851422132629,-1.01499125679458,0,-0.0417385880924602,3.89090711869162,-0.394993014274451,-0.390988162579184,-0.75513218510574,-0.219754291116325,-1.01510188898148,0,-0.315036823630517,-2.20495579445383,0,-0.0508953543869222,7.42656366029056,-0.63368601117633,-0.472720322332205,-1.43698800386149,-0.317415865552007,-2.20501388877103,-0.0839874991092303,-0.793618426447593,-4.54232665903697,0,-0.152689572016466,14.0347983745106,-1.026760914565,-0.419417039892721,-2.52318745509946,-0.55355893559021,-4.54429818761836
0,0,-0.394983648109665,-0.851569230495366,-0.467248318728069,-0.394993014274451,2.72871550467339,-0.147223681117153,0,0,-0.394947947833498,0.100967423956165,0,-0.633732198199827,-1.64638670618523,-0.551240909045518,-0.63368601117633,4.28246831230519,-0.28749786562737,0,-0.0470322484881,-0.633886724391702,0.916180668245174,0,-1.02707729083634,-3.17205282449613,-0.557840814556088,-1.026760914565,7.19046254917935,-0.562300552285926,-0.325903052524046,-0.602627538014981,-1.02728894118335
0,-0.398652419629688,-0.390978259080912,0,0,-0.390988162579184,-0.147223681117153,2.33363184101883,-0.41436252334935,0,-0.391000410804915,0,-0.684970772040124,-0.472685363124388,0,0,-0.472720322332205,-0.28749786562737,3.25172790623519,-0.759120791660897,0,-0.472784975509244,0,-0.966676977702855,-0.418974572267959,0,0.168818139470341,-0.419417039892721,-0.562300552285926,4.11355933997741,-1.45828051298865,0,-0.419731553893064
-0.664591512464348,0,-0.755188334684802,0,-0.513410376185537,-0.75513218510574,0,-0.41436252334935,3.75245937245963,-0.172747142257911,-0.75508359971715,-1.31928464597144,0,-1.43688049964651,0,-0.923127417216376,-1.43698800386149,0,-0.759120791660897,6.89869365079591,-0.194395059416057,-1.4369960712743,-2.60594559692769,0,-2.52208609215149,0,-1.45127171782253,-2.52318745509946,-0.325903052524046,-1.45828051298865,12.2699240975054,-0.0787689606575374,-2.52323038917869
-0.0338365361148561,0,-0.219755575000164,0,0,-0.219754291116325,0,0,-0.172747142257911,1.42500064762758,-0.219736464760881,-0.0463098045807315,0.100583542163239,-0.317458734957232,0.112293421328561,0,-0.317415865552007,-0.0470322484881,0,-0.194395059416057,1.66300116612211,-0.317482675804915,0,0.616309620397132,-0.553631276506259,0.831537204191392,0,-0.55355893559021,-0.602627538014981,0,-0.0787689606575374,2.08077306676273,-0.553695478957319
0,-0.0920788448343726,-1.01499448856753,0,-0.0417265413421583,-1.01510188898148,-0.394947947833498,-0.391000410804915,-0.75508359971715,-0.219736464760881,3.89087728449323,0,-0.315021076301268,-2.20450032771316,0,-0.0506475883435681,-2.20501388877103,-0.633886724391702,-0.472784975509244,-1.4369960712743,-0.317482675804915,7.42681583878895,-0.0844745138724253,-0.793769659634024,-4.54342891413795,0,-0.152139353567563,-4.54429818761836,-1.02728894118335,-0.419731553893064,-2.52323038917869,-0.553695478957319,14.0361964539544
