"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0,0.0739761017360034,0,0
0,0,0,0,0,0,0,0.0585137223914701,0,0
0,0,0,0.084611841134773,0,0,0,0,0,0
0,0,0.084611841134773,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0739761017360034,0.0585137223914701,0,0,0,0,0,0,0.0020642358467603,0
0,0,0,0,0,0,0,0.0020642358467603,0,0
0,0,0,0,0,0,0,0,0,0
