"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1.08522164478631,0,0,-0.0232966541716294,0,0.0439698638643432,0,0,-0.105002384707789,0,-0.0218681218987477,0,0,-0.0108042091802016,0,0,-0.0693315108923588,0,-0.0126941374118193,0,0,-0.0355960379970504,0,0,-0.0366505553754694,0,0,0,0,0,0,0,0,0.0586571854414773,0,-0.0182696314907257,-0.0430283834559885,0,-0.00887757427827889,-0.0235820704921196,0,0,-0.0276807922997435,0,0,0,0,0,0,0,0,0,-0.0285978697825543,0,0.0797421991755698,-0.0626186353128484,0,0,0,0,0,0,-0.0171237986902926,0,0,0,0,0,0,0,0,0,0.00302666846062254,0,-0.024983277193434,-0.0553033936981293,0,-0.00912205250815031,0,0,0,0,0,0,0,-0.0910016032339011,0,0,0,0,0,0,0,-0.0146951039344841,0,-0.104867293674692,-0.0406397844333838,0,0.022854797179952,0
0,1.18307039020233,-0.00911221283821956,0,0,0.0650740802545464,-0.0868696138001842,0,0,0,0,0,0,0.03842380524683,0.0137463113226005,0,0,-0.068055949734975,0,0.0330405485584596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791345990001082,0,0,0.141733668079986,0,0,0,0.0770919961596585,0.0348751445083419,0,0,0,0,0.0152896412520738,0,0,0,0,0,0,0,0,0.0765469837280977,0,0,0,0.0201927690335072,0,0,0,0,0,0,0,0,0.0120020625633442,0,-0.0583588791515453,0,0,0,0,-0.0667108623781537,-0.104099101239282,-0.0990135459251042,-0.078204585806594,0,0,0,0,0,-0.26088772689725,0,-0.0412710073506279,0,-0.0459443210950702,-0.0180625884146906,0,0,0.00451230228801002,-0.0670807832611392,0,0,0,0.000210132297181449
0,-0.00911221283821956,1.51368622845385,0,0,0,0.303330612094219,0,-0.0237106478746301,-0.142157134824061,0,-0.038984133183351,0,0,-0.170400840618289,0,0,-0.131399218356659,0,0,0,0,0,0.0910798568848867,0,-0.0105512042734918,0,0,0,0,0.098344583338817,0.0219898483430194,0,0,0,-0.0508635666718431,0,-0.0511265924993639,0.298614953447195,-0.118842433838982,0.0379825551607942,0,0,0,0,-0.241073938712647,0.0259894290083861,0,0,0,-0.150352502128642,0,0,0,-0.00676677363381145,-0.06796103363954,0.0473175575458525,0,0,0.0103069309361499,-0.0063840343725009,0,0.161078568241021,0,0,-0.075441602132623,0,0,0.0614145924319848,0,-0.0804210833746987,0,-0.15169667987413,0,0,0,0,-0.138010626946597,0,0,-0.143190131956594,0.112524508978781,0,-0.0845640616033026,0,0,0,-0.0260211332210134,0,0,0,0,0,0,0,0,0,0,0,0.0218347682013269
-0.0232966541716294,0,0,1.31100726402305,0.232415180946162,0.0590698632589243,0,0,0,0,0,0,-0.114620338862216,0,0,-0.13248908380896,-0.0277021736584035,0,0,0,0,0,0,0,0,0,0,-0.0298726794218568,0,-0.0511262279689337,0,0,0.0633455869635522,0.181425378458661,-0.225845230214653,-0.0161467417875477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557469082234571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152642773387317,0,0,0,0,0,0,-0.150695405788106,-0.0202098700722118,0,0,0,0,0.0431601158295363,-0.15480100031761,0,0,0.177211851780153,-0.0597084272505951,0,0,0,0,0.0148058967386207,0,0
0,0,0,0.232415180946162,1.26679020115569,0,0,0,0,0,0,0,0,0,0,0.0232261181033269,0.0210005200117569,0.0768039287789046,0,0.0899133966877133,-0.0303131674514382,0,0,0.0100716387336515,0,-0.00917195783450757,0,0,0,0,0,0,0,0,0,0.0331119483060772,-0.0205079121459857,0,0,0,0,-0.0158508211764066,0,0.0623835033219337,0,0,0,0,0.0231499420276888,0.133366416453837,0,0,0,0.00121433590227103,0.00360887223076101,-0.18361495031588,0,0,-0.0796633504095634,0.0203517556754549,-0.0766642854841648,0,0.109171877095805,-0.121317894578254,0,-0.0718166355549399,0,0.0366863353907402,0,0,0,0,0,-0.100823759542715,0,-0.036071115412383,-0.0242667051318163,0.139029730139823,0,-0.0647261944578737,0,0,0.00907964435129126,-0.0429211115517999,-0.10541472262225,0.00514431582997032,0,0,0,0,0.117650237223509,0,0,-0.03602813910086,-0.111581365536079,-0.0360770288632749,0.0540660024439255,0,0,0
0.0439698638643432,0.0650740802545464,0,0.0590698632589243,0,1.10215992331127,0.0483885318297109,-0.0137102896848391,0.0599441997063602,-0.00568174357378676,0,0,0,0,0,0,0,-0.0355085157204063,0.0862434834511254,0,-0.027357525651621,-0.0632483890521696,0,0,0,-0.0929559228901438,-0.0089023466000855,-0.0402847501593672,0,0,-0.0137105323773435,0,0,0,0,0,0,0,0,0,0,0.0213159799174325,0.0198537788922178,0,0,0,0,0,0,0.0516086569746661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301095544519947,-0.162380839320908,0,0,-0.0415069341043189,0,0,-0.0573696177705414,0.0652856723196738,0,0,-0.0118116218598776,0,0,0.0809505766454492,0,0,0,0.00946544781809365,0,0,0,0,-0.0352337794523274,0,-0.0154337424662554,0,0,0,-0.01367268856177,0,0,0,-0.140322482922709,0
0,-0.0868696138001842,0.303330612094219,0,0,0.0483885318297109,1.29596995642902,0,0,0,0,0,0,0,0,0,0,-0.193021860827135,-0.0196854817280722,0,0,0.0234918558533449,-0.0227392276812973,0.0315540085317579,-0.0382941954841998,-0.127441088214458,0,0,-0.0383969584498433,0.0424811760432147,-0.0277664202049165,0,0,-0.108940877952609,0.0397444299063506,0,0,0,0,-0.0616672152614903,-0.102404555920132,-0.0397434992283433,0,0,0.00921453229479386,0,0,0,0,0,0,0.105482074999906,0,-0.0938376653696735,0,-0.0172492120339371,0,0.0571998244109714,-0.00490462418239139,0,0,-0.0125139916839339,0,0,0,0,0,0,-0.046995536181755,0,0,0,0,-0.0347112180363304,-0.136569283346139,0,0,0,-0.00901617678247636,0,-0.0101474052488624,-0.127504811171537,0,0,0,-0.0574852752187416,0,0,0,0,0,0,0,0,-0.0826165146112697,0.0354931670461828,0,0,0,-0.0352397339086539
0,0,0,0,0,-0.0137102896848391,0,1.33423782188364,0,0,0,0,0,0.0432960275617105,-0.04721928083035,0,0,0,0,0,0,-0.0262242457279403,0,0,0,0,0.0267686796794887,0,0,-0.0791680779926562,0,0,0,-0.0231463662052506,-0.011032762262858,0.0891227578705455,0.211721028076726,0,0,0.126870234137067,0.033184156470117,0,0,0,0,0,0,0.0613559916536559,-0.0971815479838283,0,0,0,0.113460147070085,0,0,0,0,0,0,0,-0.174983602582965,-0.0738641323508609,0,0,-0.208893708897819,0.0776977863340069,0,0,0,0,0,0,0.0436323934884611,-0.0992603762296823,0,0.0716923070767704,0,0,0.173570699192125,0,0,0,-0.136907136778001,-0.00186754853160788,-0.0226294377751963,0.162596424062642,0,0,0,0,0,0,0,0.0132757253816429,0,0,0,0,0,0
-0.105002384707789,0,-0.0237106478746301,0,0,0.0599441997063602,0,0,1.44776861988985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384322159326054,0,0.00610650416286805,0.0528810587496338,0,0.0452799037802252,0,0,0,0,0,-0.0605775048987851,0,0,-0.105086820109173,-0.0912985860090929,0,0,0,0,0,0,-0.375341298711113,0.068718297901428,0,-0.232700389390627,0,0,0,0,0,0,-0.28037298308894,0,0.0359965169897694,0,-0.130163546253404,0,0,0,0,-0.0423937787656842,0,0.094501585789081,0,0.0108055077170729,-0.0490230119256604,0,0.0442687113763643,0,0.242816362640046,0,0,0,0,0.0651504151419915,0,-0.173993110809693,0,0,0,0.0349174101492388,-0.131022998792998,-0.0910972947868449,-0.081483494765869,0,0,0,0,0,-0.00160082424830603,0,0,0,0,0,0
0,0,-0.142157134824061,0,0,-0.00568174357378676,0,0,0,1.1850995974205,0.189429273469436,0,0,0,0,-0.0718966000800249,0,0,0.124235971705394,0,-0.107118043337516,0,0,0.00767945742227197,0,0,0,0,-0.00210776594461946,-0.0600447605666179,0.00584728444883951,0,0,0,0,0,0,-0.201394276653483,-0.00770913615076007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00610547710333947,0,0,0,0,0,-0.0703236849489239,0,0,0,0,0,-0.0388505795672305,0,0,0,0,-0.00656162024861291,0,0,0,0,0,0.112793992601547,0.0564361963340815,0.033529481836013,0.0225357323869462,0,0,0.0196077837776044,0,-0.0180042066065888,0.0746889933702253,-0.118964354691849,0,-0.0268045745971016,-0.025089125591982,0
