"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1.19391586417317,0,-0.0149720034547018,-0.0737301847566445,0,0.126826936580052,0,0,0.0834481605873515,-0.220445537268913,0,0.131306461528996,0.075778161861878,-0.0206739606835078,0.0666017698323532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00536720635701836,0,-0.0903704611708793,0,0.111463384375063,0,0,-0.0444576683612277,0,0,0,0,-0.0170266169321784,0,0,-0.00276389122660052,0,-0.0739451100788418,0,-0.0664929688357999,-0.0432021991110681,0,0,0.0138924678361187,0,0,0,0,0,0,0,0,0,0,-0.0515197585494293,0,0,0,0,0,-0.128852230395653,0,0,0,0,0,0,-0.106038279184937,0,0,0,0,-0.0570412005368364,0,0,0,0,0,-0.00917045030740467,0,0,0.0391906998454721,0,0,0.133743193382389,0,-0.0902493640526283,0,-0.0255780080337658,-0.0369168556055363
0,1.28264249550609,0,0,0,0,0,0,0,0,0,0,-0.0030399483412241,0,-0.237041408127838,0.045682661577395,0,-0.0208365522779713,-0.0051522731625485,0,0.0476369488439625,-0.0436417413329388,0,0,0.0242163340960949,0,0,0,-0.00270554293965499,0,0,0,0,0,0,0,0,0.138817791141065,-0.0313247321174187,-0.0843685154937944,-0.180902698990603,-0.149944727835205,0,0,0,-0.0280098865960345,0,-0.0716947991460132,-0.0240674507316246,-0.0392436936095463,0,0,0,0,0,-0.103741076946148,0,0,0.0728932772742723,0.146373695148634,-0.0789964511509134,0,0,0,0,0,-0.0363706095649137,-0.0450540286728487,0,0,0,0,-0.100667983243345,0,0,0.02622567455321,0,0,0,0,0,0,0,0,-0.0903481287812652,0,-0.0960802590077936,0.137029009580897,0,0,0,0,0,0.109294078760686,-0.0630298126677616,0,0,0,0,0.0357039637969004
-0.0149720034547018,0,1.35432077030974,0.0373493997830566,-0.0683681054863344,0.0604140404932342,0,0.0529237921057552,-0.0575699180028921,0,-0.157159773655427,0,0,-0.16099453185565,-0.105741576546567,0,-0.13389215928652,0.169685529291369,0,-0.0434088138702526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212641137997807,0,-0.0778703577370463,0,0,0,0.0923115944949809,-0.0449821029088786,0,-0.00569747427986238,0.0685125460010689,0.013522402522138,0,0,0,0.0811778044683557,0,0,0.159934792072777,0,0,0,0.00452698385966831,0,0,0,0.0206937242260374,0,-0.0573253784308076,0,0,0,0,0,0,-0.146047970407365,-0.115101391994866,0,0.0262392736267606,-0.203796566623446,0,0.0785657658348508,-0.139594459342903,0,0,0.0130608002172495,0,0.0920454600088584,0,0,0,0,0,0,-0.00605874900516654,0.0315061397086196,0,0,-0.00525818389576883,-0.042656438012053,-0.0726132369795183,0.129522950015282,0,0,0
-0.0737301847566445,0,0.0373493997830566,1.17533811665716,-0.0286309513876628,0,0,0,0.0495357328965403,0,0,0,-0.0361191053358016,0,0.0143384313162823,0,0,0,0,0.0105487725441643,0,0,0,-0.0773015011921798,0.0671005777895346,0.0673460961276481,0,0,-0.0786091471205066,0,-0.0578266264552659,0,0,-0.0435558608519572,0,-0.0244948188231188,-0.054219295789071,-0.0235853071799414,-0.0686104545537517,0,0,0,0,0,0,-0.0509697323811229,0,-0.081711070533833,-0.147225394028099,0,-0.0352022679526029,0,0,0,0,0,0,0,0.00616640362018986,0,0.220179968606598,0,0,0.0967487774355839,0.0177305980595374,-0.00966033679682061,0,0,0,0,0,0,0,0,0.00646384362496475,0.0594896984256123,0,0,0,0,0,-0.0285806613270036,0.0606961762605933,0,0,0,0,0,-0.0741118962264024,0,0,0,0,-0.0775400092557734,0,0,0,0,-0.0139573413343579,0
0,0,-0.0683681054863344,-0.0286309513876628,1.14616106173711,0,0,0,0,0,-0.00419751711778601,-0.0115040506350164,-0.0376107296329418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282453500044444,0.145586343735334,-0.128890392076747,0,0,-0.00145245266719052,-0.019377471705613,0,-0.0833061013322842,-0.00668066881136081,0,0,0.174124726532825,-0.0248934254968913,0,0,0.105027901200294,0,0,0,0,0,0,0.00863411041910143,0,0,0,0,0,-0.093547327500353,0,0,0,0.0512976459946302,0,0,0,0,-0.0192070219631201,0,0,0,0.0504709242400771,0,0,0,0.0202270664613478,0,0,0,0,0,0,0.162201347983627,0,0,0,0,0,0,-0.0833318452406804,-0.0337073865144162,0,0,0,0
0.126826936580052,0,0.0604140404932342,0,0,1.15287596735397,0,-0.0885811553067639,0,0,0,0,-0.102797981576597,0,-0.0455496340918885,0,0,-0.0370881668578543,0,0,-0.0153294773179211,0,0,0,0,0,0,-0.0278976235531486,0,0,0.0065018330341701,0,-0.0159368670227661,-0.0654081424698743,0,0,0,-0.0105721888425061,-0.0687543049099775,-0.138183989703189,0,-0.0872928007127765,-0.012700898496507,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343960582395553,0,-0.0326752939261711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0493168706117953,0,0.0619026182473096,0,-0.139758044854621,0,0,0,0,0,0,0,0,0,0,0,-0.00649292194095604,-0.0543432779962352,0.0748258869796721,0,-0.151112213395892,0,0,0,0,0.104923419972061,0
0,0,0,0,0,0,1.08545189516825,0,0,0,0,0,0.0089883174041979,0.0230683242756395,0,0,0,0,0,0,0.00491891139945678,0,0,0,0,0.0395581184287528,0,0,-0.11330224926732,0,-0.000468621624159418,0,0,0,0,-0.00758592341670971,0,0,-0.149811700320784,0,0,-0.0420452265605074,-0.00077845883524271,0,0,0,0,0,-0.042137676624392,-0.0874886663511384,0,0,-0.0130693478695625,-0.00884217983580856,-0.017676182146196,0.0151684283170201,0,0,0,0,0,0.00107387624293427,-0.0494932227150796,0,0,0,0,0,-0.11478293915598,0,0,0,0,0,0,0,0,0,0,0,0,0.017580724889083,0,0,0,0,0,-0.0218975764729725,0,0,0.017702376738744,-0.0880532014008574,0,0,0,0,0,0,0,-0.0028157402275198
0,0,0.0529237921057552,0,0,-0.0885811553067639,0,1.22602393574681,0,0,0,0,0,0,0,0.0852235347604817,-0.12784866040726,0,0,0,-0.0393629300959482,0,0,0.0180694071917676,-0.0144116285944577,0,-0.152849343507406,0.0104914145781424,0,0,-0.0926532535278068,0,0,0,0.0325008670028676,0,0,0.0192330840110344,0,0,0,0.00460815087242181,0,-0.0337203461994659,-0.0499358371361972,-0.0604432375872101,0,0.0161791782666564,0.0383168909920263,0,0.0626643240698639,0,0.0629815135204518,0,0,0,0.0523289431334165,0,0,0,0.00396853034982232,0.0987557090646353,0,0,0,0,-0.0792840944353886,0,0.0543044284535184,-0.0510438783571308,0,0,-0.0575678888330251,0,0,0.0275382192880565,0,0,0,0.0229551080257483,0,0,0,0,0,0,0.0866179400374306,-0.0395970735805403,0.0124891738778424,0,-0.0539082465989887,0,0,0,0,-0.256197727003812,0,0.0395166126669931,0,0
0.0834481605873515,0,-0.0575699180028921,0.0495357328965403,0,0,0,0,1.12551373780923,0,0,0,0,0,0,0.0515398097367408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186380973240598,0.0755305363836347,0,0,0,0,0,0,0,0,0,0,0,0,-0.00165634107054005,0,-0.0533308427627051,0,0,0.0761587866887963,0,0,0,0,0,0,0,0.0113126191497378,0,0,-0.00357470015887602,0,-0.212266632254601,0,0,-0.0102475420168488,0,0.0193580090808418,0,0,0.0430929360399367,0,-0.023581507331962,0,0,0,0,0,0,0,0,-0.0857332814842167,0.00377982633340071,0,0,0,0.0402676988642872,0,0.145398324249268,0,0,-0.0704590606978683,0,0,0,0,0,-0.0151945531681645,0,-0.00568140481495582
-0.220445537268913,0,0,0,0,0,0,0,0,1.16665405742942,0,0,0,0,0,0,0,-0.0235559739690473,-0.0369668437940557,0,0,-0.017712897908614,-0.0762229680134457,-0.002925596046083,0,0,0.00144794601935305,0,0,0.0900050736652637,0,0.0154319773482361,-0.122017387769326,0,-0.0723850925015873,0,0.098246164571645,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330082772036368,0,-0.0245968282685429,0,0.0273752494235997,0,0,0,-0.0389942047232641,0,0,0,0,0,0,0.0694025552443239,0,0.00876320796489504,0.00930239264930884,0,0,0,0,0,0.0659900424901218,0,0,0,0,0.0450248445957586,-0.162174219516105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163569592540794,0,0,0,0,0.0402746743325194
