,V24,V20,V25,V37,V3,V9,V30
V24,0.0,0.14646060640872494,0.1592780753275188,0.10434161359604677,0.13522938609237,0.14682959116253824,0.07740330887899427
V20,0.14646060640872494,0.0,0.20457089247800464,0.17953790684910398,0.30646759190369954,0.141407304876625,0.127038628662409
V25,0.1592780753275188,0.20457089247800464,0.0,0.18922900613824722,0.2702841150353187,0.21655316259039548,0.17076587739198346
V37,0.10434161359604677,0.17953790684910398,0.18922900613824722,0.0,0.20693547837952342,0.12830474006382253,0.12329309611088735
V3,0.13522938609237,0.30646759190369954,0.2702841150353187,0.20693547837952342,0.0,0.2340981589965878,0.19122477702034413
V9,0.14682959116253824,0.141407304876625,0.21655316259039548,0.12830474006382253,0.2340981589965878,0.0,0.11313763300633517
V30,0.07740330887899427,0.127038628662409,0.17076587739198346,0.12329309611088735,0.19122477702034413,0.11313763300633517,0.0
