"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
1.19068351882291,0.203590455293233,0.0458408367545302,0,0.137624056026848,0,0.0260295423293706,0.214156306089178,0,-0.079471624762115,0,0.0338636454439548,-0.0603153205180004,0.0291948046365345,0.0429346204278039,0.0231715863541869,0,0,-0.0661977948172177,0.131221609408053,0,0,0,0,0,0.187883453508768,0,0,0,0.0646230970778129
0.203590455293233,1.17091949241721,0,0,0,0,0,-0.0446341487490452,-0.068963811599786,-0.0208657638577323,0,0.000577197757562821,0,-0.101715232456977,-0.071968126514712,0,-0.0051429715292056,0.0650415625111834,0.0568588062364816,0,-0.0106547692984729,0.0675586121938454,0,0,-0.033834798643787,0.15887575443215,0,0,-0.274159590144184,0.000962577596767712
0.0458408367545302,0,1.19143583944417,0,-0.0914558773509205,0,0,-0.11820762334429,-0.247588912031657,0,0,0,0,0.103885448984903,0,0.150163309676344,0,0,-0.122767099192474,0,0,0,0,-0.0459394263391486,-0.026687869519421,0,0,0,-0.149778258439177,0
0,0,0,1.31573477809832,-0.0779563054693595,0,0.187385359866686,0,0,0,0,0,0,-0.073697430509234,0,-0.146896439392989,0,-0.25058481227689,0,0,-0.27995421630821,0,0.0591252595804431,-0.1290418800143,0,-0.0639401158327088,0,0,-0.0478668301834673,0.243362097653377
0.137624056026848,0,-0.0914558773509205,-0.0779563054693595,1.19178966361224,-0.0832519889112462,0,0.0595330756529718,-0.00476095728240474,0,0,0,0,0,0,0,0.109326733250938,-0.0326524734565822,0,-0.277456805560398,0,0.1434736645818,-0.0059642841726518,-0.160835663217069,0.1035479732137,0.0320852798422988,0,0.0576682499538428,-0.0132604021553594,0.0590455901863021
0,0,0,0,-0.0832519889112462,1.68216834734174,0.0590847633468311,0,-0.329083646484787,0,-0.220544896548513,0,0,0,-0.0347931038563634,-0.17740061907414,-0.246616288713476,-0.0505929753857012,-0.031933549573565,-0.173383263958787,-0.287535184737283,-0.0764997520741465,-0.0493201945712656,0.00707521714293041,0,0,-0.0915668452541011,0,-0.360398271468687,0
0.0260295423293706,0,0,0.187385359866686,0,0.0590847633468311,1.24678221085139,-0.0132976476304207,0,-0.319030926428875,-0.144699420998453,0,0.0399814286062498,0,0,-0.0167162074326794,-0.0544821270498715,0.233115534137136,0.178002449296045,0,0,0,0,0,0,-0.0844485738434401,0,0,0,0
0.214156306089178,-0.0446341487490452,-0.11820762334429,0,0.0595330756529718,0,-0.0132976476304207,1.31541889164823,0,0,0,0.197214809061025,0,-0.0533927646750057,0.289318540575878,0,-0.00625285673847952,0.015219578739236,0,0,0,0,0,-0.0541707460310642,-0.0718013561615022,-0.254765918117823,0,0,0,-0.204216330609438
0,-0.068963811599786,-0.247588912031657,0,-0.00476095728240474,-0.329083646484787,0,0,2.05378178777262,0,0,0,0,-0.0148092834545775,-0.0182171395878604,0,-0.109356041687646,0,0,0,-0.128385965306076,0.0454756026510136,0,0.0203774772079094,-0.0225733326928212,0,-0.295977325416387,-0.00246880098780137,-0.965369726644204,-0.0113867980069182
-0.079471624762115,-0.0208657638577323,0,0,0,0,-0.319030926428875,0,0,1.19481360167161,0,0,-0.0547366720198512,0.0052365230412353,-0.101886942981022,0,-0.0786856206046745,0,0,-0.0696740915967359,0,0,-0.105920128226191,-0.201982825456606,0,0.0667574712628514,0.128221094728745,0,-0.0107937976694422,0
0,0,0,0,0,-0.220544896548513,-0.144699420998453,0,0,0,1.20545813593908,-0.0269189051115878,-0.0110930484759662,0,-0.0554430158650865,-0.113152504309219,-0.0548158865680418,0,-0.178353479355605,-0.0877448908824043,0.0648440506759181,-0.0720928781102918,0,-0.0170135354261715,0,-0.15101452597303,0.00667485428393586,0,-0.106128370593357,0.00433308589796208
0.0338636454439548,0.000577197757562821,0,0,0,0,0,0.197214809061025,0,0,-0.0269189051115878,1.21104972499495,0,0,-0.343828404457873,-0.0811192262147548,-0.111993066828285,0,0,0,0.0987705010177965,0,0,-0.0976933688440159,0.00246073091685674,-0.0180464560705546,0,0.0195948614512561,-0.0524534933471065,0
-0.0603153205180004,0,0,0,0,0,0.0399814286062498,0,0,-0.0547366720198512,-0.0110930484759662,0,1.19958706870322,-0.177470465630029,0,-0.0598668841151559,-0.0948760224078077,0,-0.193432126824034,0,0.0558618183943247,-0.0363156798846909,0.0171249186986166,0.0352969337074183,0.145359790383185,0,0,0,-0.258160788411952,0
0.0291948046365345,-0.101715232456977,0.103885448984903,-0.073697430509234,0,0,0,-0.0533927646750057,-0.0148092834545775,0.0052365230412353,0,0,-0.177470465630029,1.21663039368469,0,-0.252360174015204,0,-0.112264209712546,0,0,-0.137498906258559,0,0.0417373330488431,0,0,-0.10172269677648,-0.0332614547198932,0,-0.0134047339494185,0
0.0429346204278039,-0.071968126514712,0,0,0,-0.0347931038563634,0,0.289318540575878,-0.0182171395878604,-0.101886942981022,-0.0554430158650865,-0.343828404457873,0,0,1.27898901972171,-0.112492242623891,0,0,0.09531507077727,0,0,0.080028423457516,0,0,-0.148201096886312,0,0.126705590160556,0,0,-0.0194485295908086
0.0231715863541869,0,0.150163309676344,-0.146896439392989,0,-0.17740061907414,-0.0167162074326794,0,0,0,-0.113152504309219,-0.0811192262147548,-0.0598668841151559,-0.252360174015204,-0.112492242623891,1.34820352536156,-0.0577538777154429,0,0,0.290890193131933,0,0.106209181698543,0,0,0.027996631982076,-0.250914731856597,0,0,0,0
0,-0.0051429715292056,0,0,0.109326733250938,-0.246616288713476,-0.0544821270498715,-0.00625285673847952,-0.109356041687646,-0.0786856206046745,-0.0548158865680418,-0.111993066828285,-0.0948760224078077,0,0,-0.0577538777154429,1.22396050840124,0,-0.0725541697723148,0,0,0,0,0,0,0.00201089788733063,-0.0241156910117238,-0.123138962467114,0,0.164263911467158
0,0.0650415625111834,0,-0.25058481227689,-0.0326524734565822,-0.0505929753857012,0.233115534137136,0.015219578739236,0,0,0,0,0,-0.112264209712546,0,0,0,1.21358644118917,0,-0.00397522292109844,-0.0273281212749033,-0.103309721913144,0,-0.0692980024584474,-0.178681148486338,0,0,-0.076633959330495,0,-0.13710609856739
-0.0661977948172177,0.0568588062364816,-0.122767099192474,0,0,-0.031933549573565,0.178002449296045,0,0,0,-0.178353479355605,0,-0.193432126824034,0,0.09531507077727,0,-0.0725541697723148,0,1.17034439583522,-0.0600543137700227,-0.0906755242515962,0,0,0,0.0271704443665938,0.0506962403951477,0,0,0,0
0.131221609408053,0,0,0,-0.277456805560398,-0.173383263958787,0,0,0,-0.0696740915967359,-0.0877448908824043,0,0,0,0,0.290890193131933,0,-0.00397522292109844,-0.0600543137700227,1.29748156826476,0.137091263259778,-0.103963573907287,0,-0.0660150113170951,0,0.0252546551847504,-0.0495677433894918,0,-0.162175041483248,0
