,V44,V16,V17,V11
V44,0.0,6.661338147750939e-16,0.03943631018865568,0.2669888365274865
V16,6.661338147750939e-16,0.0,0.03943631018865523,0.2669888365274864
V17,0.03943631018865568,0.03943631018865523,0.0,0.32310243356517643
V11,0.2669888365274865,0.2669888365274864,0.32310243356517643,0.0
