V1
169
3
2
10
0
3
1
1
1
0
6
0
0
1
0
1
7
0
1
1275
2
0
94
25
8
0
1
21
1
71
0
150
0
369
4
0
49
0
3
0
1066
3
1
5
6
1
1
2
1
62
