"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0,0,0,0,0,0,0.0931659129020915,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.267248494386833,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.187899371641527,0
0.0931659129020915,0,0,0,0,0,0,0,0.166523909134076,0
0,0,0,0,0,0,0,0,0,0
0,0,0.267248494386833,0,0,0.187899371641527,0.166523909134076,0,0,0
0,0,0,0,0,0,0,0,0,0
