V22,V10
0,0
1,0
376,4
0,0
0,0
0,1
1,0
28,0
0,0
0,107
0,0
963,2710
0,217
1,0
0,1
27,4
9,4
0,0
0,1
0,115
0,220
21,0
5,0
0,0
1,1
0,2
3,0
2,1
0,0
1,1
0,0
13,112
0,1
195,1
1,0
2,1
7,3
2,0
0,0
1,0
0,0
0,16
342,0
1,0
63,0
0,0
2,2
2,0
0,0
122,120
0,1
0,0
42,9
0,0
6,45
257,36
0,0
0,0
37,25
0,1
7,0
6,1
4,0
0,0
0,0
0,0
0,0
2,1
1,41
2,41
32,0
54,0
1,40
0,0
1,0
0,0
1,0
0,0
829,0
472,1
