V3,V16
49,328
1,0
9,5
0,1
0,31
0,3
13,0
0,0
9,14
919,0
6,178
43,18
1,27
174,5
2,64
1,0
1,1
0,1
64,6
1,3
0,87
1,5
2,4
1,0
1,73
1,0
0,2
5,0
0,1
1,53
0,0
17,3
3,3
34,0
0,1
0,1
1,0
0,2
0,14
0,1
1,2
0,0
2,0
0,9
1,16
3,17
0,1
5,4
422,8
24,5
2,6
124,14
0,2
3,0
21,0
0,2
0,202
10,40
1,22
61,53
46,1
5,0
0,217
2,2
1,1417
1,0
1,1
53,0
1,4
2,436
3,1
4,244
1965,1922
1,0
2,1
1,1
1,1
71,5
0,3
4,2
