"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
0,0,0,0,0,0,0,0,0,0,-0.104417182006033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423482053253774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256429916728363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419399395123768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596330962825601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881120543783829,0,0,0,-0.0867194280126117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170827756521957,0,0,0,0,0,-0.0137461725404913,0,0,0,0,0,0,0,0,0,0,0,-0.00836134035919936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00783385071922535,0,0,0,0.779730258941652,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.00183358278657206,0,0,0,0,0,0.189534019612717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430417465793145,0,0,0,0,0,0,0.430417465793102,0,0,0.172753853678379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.308704927518693,0,0,0,0,0,-0.0596330962825601,0,0,0,0,0,0.0859224351498338,0,0,0,0,-0.154034258663025,0,-0.0025803846306236,0,0,0,0,0,0,0.0840274014390022,0.0928637044804062,0,0,0.375031518774375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152364659566946,0.0998761590294419,0,0,0,-0.071706022146789,0,0,0,0,0,0,0,0,0,0,-0.0449939873649136,0,0,-0.0227338914455819,0,0.0785909914875996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.189534019612717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371044288242544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191552127005221,0,0,0,0,0,0,0.186062088613435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138336190028066,0,0,0,0,0,0.0750702208928301,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.10263686979738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223862954390005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637111628876457,0,0,0.228685649867441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740767401256723,0,0,0,0,-0.0380178924806361,0,0,0,0,0,0,0
0,0,0,0,0.294565802581722,0,0.274852974776709,0,0,0,0,0,0,0,0.0859224351498338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900510695877427,0,0,0,-0.0130522413624435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565789937032046,0,0,0,0,0.352558874782239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316453316552987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.0841742242932975,0,0,0,0,0,0,0,0,0,0.191380199214642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225839259662961,0,0.726082984479712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160736325299973,0,0,0,0,0,0,0,0,0,0.021366387582566,0,0,0,0,0,0,0,0,0,0,0,0
0.569301439640326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191380199214642,0,0,0,0.102508591169349,0,0,0,0,0,0,0,0,0,0,0.575665768242432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659457483416754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000422629591355528,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.456117424239235,-0.00765183348395582,0,0,-0.118983555064188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628088184101241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670960092190225,0,0,0,0,0,-0.149041531826677,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0239061728668392,0,0,0,0,0,0,0,0,0.118367614585642,0,0,0,-0.154034258663025,0,0,0,0,0,0.102508591169349,0,0,0,0,0,0,0,0,0.25978876101228,0,0,0,0,0,0,0,0,0,0,0,0,0.13402498748501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314588464144598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155780461934554,0,0,0,0.653315334460825,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0686423763070922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202309348556793,0,0,0,0,0,0,0,0,0,0.842934305416431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.106694948363858,0,0,0,-0.0025803846306236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244958906936341,0,0,0,0,0,0,0,0,0,0,0.671981264363993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649406966482635,0.226743352551564,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.141139367145676,0,0,0.0396010140604453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476566010279449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852439888814192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190626155667266,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.423482053253774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12036549184975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282862496208135,0,0,0,0,0,0,0,0,0,0.718516270107548,0,0,0,0,0,0.174723470132195,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.66853581571166,0,0,0,0,0,0,0,0,0,0,-0.0881120543783829,0,0,0,0,0,0,0,0,0,0,0.25978876101228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121519512518466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153634114400069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503412879140348,0,0,0,0,0,0.404468619160888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844568523511078,0,0,0,0,0
0,0,0,0,0,0,0,-0.0228957733129751,0,0,-0.0541267593885507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836539304737708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.334017252232859,0,0,0,0.0439685619394299,0,0,0,0,0,0,0.0840274014390022,0,0,0,0.0900510695877427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299031426078696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135001515091863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378620655136166,0,0.147043971306281,0,0,0,0,0,0,0.0171253552577928,0,0,0.0140998459656701,0,0,-0.0126035208966316,0,0,0,0,0,0,0
-0.0551811807806509,0,0,0,-0.0647017805020721,0,0,0.225880254213633,0,0,0,0,-0.0867194280126117,0,0.0928637044804062,0,0,0,0,0,0,0,0,0,-0.0202309348556793,0,0.0476566010279449,0.12036549184975,0,0,0.0153634114400069,0,0,0,0.216593579336625,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282347782021428,0,0,0,0,-0.00490034371009473,0,0,0,0.0932688124185869,0,0,0,0,-0.00579765952028219,0.0471661744107429,0,0,0,0,0,0,0,0.0233452954555384,0,0,0,0,0,0,0,0,0,0,0,0.116313171988809,-0.0307626904398876,0,0,0,0,0,0,0,-0.0243465535808198,0,0,0.308818079694917,0,0.15140881591254,0,0,0
-0.228195159399444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575665768242432,0,0,0,0,0,0,0,0,0,0,0.836539304737708,0,0.216593579336625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272088394624819,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00834714783065396,0.0215585864602106,0.114167126637716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118994727533713,0,0,0,0,0,0.308354203681645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852439888814196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.256318519445929,0,0,0,0,0,0,0.375031518774375,0,0,0,-0.0130522413624435,0,0,0,0,0,0,0.244958906936341,0,0,0,0,0,0,0.0299031426078696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123508389903352,0,0,0,0,0,0,0,0,0.257557631958274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00442639837916289,0,0,0,0,0,0,0,0,0.224643476477598,0,0,0,0.511260081266779,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.0730910582334446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778038658099822,0,0.137071857328296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742910426284547,-0.0354230330150935,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.156460706384191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0858728884242999,0,0,0,0,0,0,0,0,0,0,0,0,0.13402498748501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197711414086488,0,0.0127670050292056,0,0,0,0.298896296383866,0,0,0,0,0,0,0,0,0,0,0,0.107158965454668,0,0.781506845929154,0,0,0,0,0,-0.259039985486695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199213175998903,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.0884805740440814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842934305416431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799040564662912,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371044288242544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298181449969364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101252971305672,0,0.561240729265904,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.0445850331869066,0,0,0.0281496232201418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671981264363993,0,0,0,0,0,0,0,-0.00282347782021428,0,0,-0.123508389903352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.170827756521957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197711414086488,0,0,0,0,0,0,0,0,0,0.122556120695779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159722323855528,0,0,0,0,0,0.569722397218987,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501787563722144,0,0.00683230007712801,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.0485091884209936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118994727533713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58428725033331,0,0,0,0,0,0,0,0,0,0,0,0.365757430494739,0,0,0,0,0,0,0,0,0,0,-0.113849772059926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.114322887631773,0,0,0,0,0,0,0,0,0,0.223862954390005,0,0,0,0,0.0628088184101241,0,0,0,0,0,0,0,0,0,0,-0.00490034371009473,0,0,0,0,0,0,0,0,0.0127670050292056,0,0,0,0,0,0,0,0.122556120695779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198641522287424,0,0,0,0.284865730776651,0,0,0,0,0,0,0,0,0,0,0.499014935896555,0,0,0,0,0,0,-0.0225218792358867,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298181449969364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213205344796226,0,0,0.748505550686477,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778038658099822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230820175300503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757741951113711,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
