V16,V34
0,0
2,45
0,4
3,4
0,22
1878,1955
68,0
1,0
0,0
0,12
32,0
2,4
23,7
10,1
0,1
843,0
13,7
87,1
47,0
0,5
1,1
9,175
39,1
2,1
220,1
140,1
7,4
0,0
4,2
353,8
3,23
0,1
0,0
3,2
318,5
0,0
4,5
71,4
2,958
5,29
7,0
0,0
17,7
0,3
39,1
0,1
0,24
9,5
548,0
0,13
0,233
1,2
0,0
1,0
0,0
10,0
0,1
3,3
0,55
5,0
0,1
9,0
5,0
8,0
0,0
0,10
15,23
1,1
1,2
42,0
0,1
0,2
0,35
0,0
0,1
0,1
5,13
325,0
6,5
1,1133
