V26,V3
8,1
61,0
0,2
45,0
74,1113
0,0
0,144
0,1
0,0
1,0
8,1460
10,26
1,0
2,49
0,24
0,0
1,0
10,72
234,2
4,0
1,1
0,1
0,341
0,2
8,144
11,20
5,1
1,30
1805,1836
0,0
5,9
3,0
165,4
4,8
1,5
0,0
2,1
7,3
299,1
1,525
4,2
1,0
0,12
373,0
3,1
6,9
3,1
1,66
2,0
510,9
26,29
0,1
2,0
188,466
0,981
505,478
50,1
1,21
3,0
218,2
255,3
7,9
14,0
1,1
5,5
0,1
0,67
2,37
38,11
0,1
0,1
104,1
14,0
5,1
287,0
0,0
1,0
0,62
1,1
16,0
