V2,V22
1,1
17,1932
0,0
0,0
1,16
145,0
0,2
4,0
152,3207
0,0
0,0
2,2
2,8
2,2
3,20
0,1
0,31
67,3
1,1
2,3
28,4
4,7
5,211
1,0
0,0
12,1
3,1
10,1
26,95
0,1
10,76
3,5
2,0
63,55
0,8
3,408
4,33
0,24
4,9
9,0
1,11
1,10
2,0
0,0
2,426
3,3
2,518
2,1
43,3
4,2
