,V44,V18,V1,V4,V19,V45
V44,0.0,0.32917960675006286,0.4568707024305144,0.3787664762279449,0.4043166028187294,0.4695541116386184
V18,0.32917960675006286,0.0,0.12982346204508177,0.03191197628671394,0.06760800158427072,0.0
V1,0.4568707024305144,0.12982346204508177,0.0,0.17631538313345785,0.20844327687973963,0.0
V4,0.3787664762279449,0.03191197628671394,0.17631538313345785,0.0,0.09965149455165656,0.0
V19,0.4043166028187294,0.06760800158427072,0.20844327687973963,0.09965149455165656,0.0,0.0
V45,0.4695541116386184,0.0,0.0,0.0,0.0,0.0
