"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
1.20048291926098,0,-0.16823968602936,-0.241281525665729,0,0,0,0,-0.113765484694531,0,0,0,0,0,0,0.0422824262272775,0.0895042274215548,0,-0.0444380779095365,0,0,0,0,0.116217811810023,0,0,-0.274736414547339,0,0.0112279034025606,-0.07781714631955
0,1.12483008462339,0,0.0493094996776736,0.285380860608084,0,-0.0137866970853488,0,-0.0184336882983341,0,0,0,0,-0.100298547526803,0,0,-0.109016398653362,-0.119003540801871,-0.00638586821697492,0,-0.0335850798302209,0,0,0,0,-0.000616170081675845,0,0,-0.106619894593266,0
-0.16823968602936,0,1.31127355346172,0,0,0,0,0,-0.0847362067881921,0,0.00778647797672304,-0.126824504807769,0.21314382406129,0,0,-0.226947557956722,0.047155487018687,0,-0.156015625144868,0.13921664670705,0,0,-0.177637864764802,0.0888687098912662,-0.141514238275315,0,-0.155957998037425,-0.189369226550953,0,0
-0.241281525665729,0.0493094996776736,0,1.16769449436294,-0.0388459862558187,0,-0.0945365402101106,0.0415522140713326,0.0704490484009633,-0.0136076773410947,0.0667387475222274,0,0,0,0.0548487524437411,0,0.0152942067297343,0,0.088289165273757,-0.0458083434115041,0,0.0476510716393255,-0.116304385725026,0,0,0.209382622856207,0,0.0609827921411994,-0.0728773211609184,0
0,0.285380860608084,0,-0.0388459862558187,1.32659893833765,0,0,0,-0.0198189254773281,-0.0363389306380464,0,0,0,0,0,0.0290333366934368,0.0304449693854038,-0.0389166407695775,0,0.216123103870145,0,0.257811609227118,0,0.179873895883288,-0.240958283764766,0,0,0.19704960048851,-0.0225715333451781,0
0,0,0,0,0,1.61982891457496,0,-0.127782003103856,-0.513485582722976,0,-0.163912746947597,0,0.0852080932026281,-0.0459807437875707,-0.130522124268682,0,0,0,0,-0.0194842456812225,0,-0.209644026801678,0,0,0,0,-0.17756209213492,-0.0622876516544864,-0.589554635030781,-0.117218108945553
0,-0.0137866970853488,0,-0.0945365402101106,0,0,1.09635060208084,0,-0.134710711066311,-0.0893369405323053,0,0,0,0,0.0288180170218396,0.0897767606828484,0.119293636098137,0,-0.0134473991623193,0,0,-0.0284311252568677,0,0,0,-0.0876133783811042,-0.0707521716507294,-0.0558565486598191,0,0.136513810373282
0,0,0,0.0415522140713326,0,-0.127782003103856,0,1.11643318969906,0,0.000941540414187024,-0.0527481287034736,0,0,0.115102701390508,-0.135907781620147,0.0106126219611724,-0.119636308382272,0,0.0982611688741946,0,0,0,0.0834577168275414,-0.0165780207522356,0,-0.078152874314577,-0.0193049126519476,-0.075528723512321,0,0
-0.113765484694531,-0.0184336882983341,-0.0847362067881921,0.0704490484009633,-0.0198189254773281,-0.513485582722976,-0.134710711066311,0,1.54981260494804,-0.1530527087205,0.0108077003704664,0.137929149505322,-0.386873424069412,0.04574370680703,0,0.117001800987926,0.0758466384041084,0,-0.0704985232499427,0.244553581568766,0,-0.0293658134951411,0,0,-0.0794333509059248,-0.0308659108710075,0,0,-0.112441341732412,0
0,0,0,-0.0136076773410947,-0.0363389306380464,0,-0.0893369405323053,0.000941540414187024,-0.1530527087205,1.1272101226749,0.0137004277389184,-0.0701670869102853,0,-0.00766289144104716,0.0214886776465879,0.0486441114674488,0,-0.000648485752064197,0,0.155035724307256,0,0.0974435211990563,0,-0.0608640869027874,0,-0.133217964845185,0,0,-0.080389772123757,0.060713791658527
