,metric,abundances
V61,1.1,34
V49,0.8,47
V3,0.8,37
V74,0.7000000000000001,37
V30,0.6000000000000001,32
V40,0.5,7859
V96,0.5,37
V35,0.5,25
V67,0.5,9344
V46,0.5,34
