,V9,V48,V22,V36,V28
V9,0.0,0.001696174230658043,0.0025156639685386395,0.08305069938382226,0.0
V48,0.001696174230658043,0.0,8.057568610131405e-05,0.06137633994428482,0.0
V22,0.0025156639685386395,8.057568610131405e-05,0.0,0.05707316622066416,0.0
V36,0.08305069938382226,0.06137633994428482,0.05707316622066416,0.0,0.0
V28,0.0,0.0,0.0,0.0,0.0
