"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
1.10130414957232,0,0.109950522869482,0,0,-0.233428742238474,0.101716453071099,-0.0147516012430383,-0.0188323211082202,0,-0.00296289499768033,0,0,0,0.0106891960553531,0.016506191460013,-0.176449814049367,0.0640971630897356,0,0,0,0,0.00562478438782816,0.0246410055113366,0,0,0,0.0620138772475588,0,0
0,1.2267462766253,-0.141395942079113,0,0.0617408604748963,0,0,0.365587708555092,0,-0.0792724161769829,0,0.0659669975631272,-0.127871620702934,0,0,-0.13058736131609,0,0,-0.0335982000093745,0.0540017862463404,-0.0489237417150799,0.029085436779315,0.110757050356989,0,0.0833738349882009,0.0350056202106089,0,-0.0776904579650032,0,0
0.109950522869482,-0.141395942079113,1.27204164316724,0,0,-0.104166728398124,0,0.139566185745622,0,0.24863310114022,-0.0440770903492887,0.0327583913725298,0,0,0.217040371071088,-0.0706777334482053,0,0.170467461040042,0.0717633816836575,0.107657246853383,0,0,0.204899574813098,-0.144617758460697,0,0,0,0.0396827130001283,-0.0272795250174796,0
0,0,0,1.37911702274223,-0.456557585145497,0,-0.120184907605311,0.0653731819065172,-0.0178429183010961,0.0156113541597231,-0.130164075451758,0,0,0,0.169989589981486,0,-0.194041850713649,0.0843639473150332,-0.185044988500765,-0.0396555311584642,-0.0423850882603557,0.182360113940612,0,0,0,0,0,0,0.0714507718258459,-0.0220103537236028
0,0.0617408604748963,0,-0.456557585145497,1.4337725770407,-0.308647997615519,0,0,-0.190649126034228,0,0,0,0.333098118274872,-0.104695059422396,-0.17534520194986,0,0.0358747704179909,0,0,0.196552221415113,0,0.0170277542416647,-0.0535255945422702,0,-0.0472110036752572,0,-0.0941057979047673,0,-0.0524551482499881,0
-0.233428742238474,0,-0.104166728398124,0,-0.308647997615519,1.70336675387069,0,0,-0.406378857606389,0,0.0388354842010884,0,-0.0300065528509726,0,0,-0.0696453766383887,0,0,-0.173785884325808,0,0.114285191321721,0,0,0,-0.00138998010554732,0,0.118783035896654,0,-0.607778581917373,-0.222250410541515
0.101716453071099,0,0,-0.120184907605311,0,0,1.34509049659864,0,0,-0.166755660855103,-0.119133724235498,-0.373914747517561,-0.0371504648312701,0,0.0800127206201395,0,0,0,-0.147146473808787,0,-0.00949902098352395,0.10351350017799,-0.126300826796197,-0.169240882285874,-0.0122766888830706,0,0.017322564172399,0,0,-0.142629704451821
-0.0147516012430383,0.365587708555092,0.139566185745622,0.0653731819065172,0,0,0,1.29662398234793,0,0,0.266280731563851,0,0,0.0480918725284332,0,0,0,0,0,0,0,-0.0992905563571428,0,0,0.0407598313095025,0,0.178968434072744,0,0.00536423464409269,0
-0.0188323211082202,0,0,-0.0178429183010961,-0.190649126034228,-0.406378857606389,0,0,1.39716723359394,0.0801923001486727,0,0,0,-0.0850088040854045,0,-0.108505734534331,0,0,-0.218571278186084,-0.0858881762860384,0,0,0,-0.118742576865873,0.21589041520676,0.0159605631264071,-0.124012158680345,0,0,0.0333935428859014
0,-0.0792724161769829,0.24863310114022,0.0156113541597231,0,0,-0.166755660855103,0,0.0801923001486727,1.27482258086357,0,0,0,-0.0595541019437479,0,-0.0268253300270627,-0.118239553514035,-0.000733713461590485,0,0,-0.065456638545268,0,0,0,-0.02726014728276,0.181726792247922,-0.145355586501732,-0.327077836608295,0,0.0828735727612616
