V1,V3
0,0
48,0
67,15
2516,2484
0,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
6,2101
0,0
0,10
0,0
0,0
0,7
71,26
0,0
0,0
756,8
1,2
7,0
0,0
0,0
138,50
0,0
