"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
1.24148704055465,-0.0299238148739444,-0.113106579425739,0,0,-0.00732132795691864,0.00553722449103726,0,-0.211849483933646,-0.17974053347412,0,-0.0891052723421039,0,-0.250886973034769,0,0,0,0,0,0,0,0,0,-0.106332370941679,-0.0509865194917252,-0.149577471903997,-0.0730338841915929,0,0,0
-0.0299238148739444,1.25633730722863,-0.0507234072777884,0.0180357593144365,0.012532827782937,0,0,-0.0408812578251162,-0.102181278793285,0,-0.0376885933990639,-0.0549352103572869,0,-0.0231835162313876,0,0,-0.0933978837217992,0,-0.114935947124386,-0.125165281778312,0,0.350040341199465,0,-0.152537817193995,0.295172197871408,0.0480571948190537,0,-0.0480482599244927,0,0.0964760477360788
-0.113106579425739,-0.0507234072777884,1.24127988534248,-0.0420879223447089,0.0723769671584718,0,-0.0098698046730774,0,0,-0.12473528372393,0,0,0,0,0,0.0065129572626578,-0.196969638909733,0,0,0,-0.156617393958412,0.361750775049705,0,0.0314043431634498,0,-0.0992639457408859,-0.0125248436716277,0,0,0
0,0.0180357593144365,-0.0420879223447089,1.2585182362292,0,-0.362832365379566,0,0.0441129500866645,-0.0685355591461286,0,-0.123668194159734,0,0.225145797444376,-0.0328468592070294,-0.0994376003435001,0,-0.00963150611334549,0,0,0.0542743267355515,0.100931847202292,0,0,-0.0715900678589432,0,0,0.099444970036726,0,0,-0.247953790647729
0,0.012532827782937,0.0723769671584718,0,1.32280393932686,-0.195409891878993,-0.0385319394038562,-0.114683781153717,0,0.137941174560904,0.0403430016295128,0,-0.0865265374964101,0,0,0,-0.0214433150730654,-0.00719062425263296,0,-0.120344530882525,-0.0241299232533634,-0.193313333054624,0,-0.0297292387885688,-0.297475068411238,0,0.0786502312968808,0.17983453404257,0,0.110961056073655
-0.00732132795691864,0,0,-0.362832365379566,-0.195409891878993,2.02693346867072,0,0,-0.686102714555588,-0.12321762778788,0,-0.115685022336713,-0.163840413103065,0,0,0,-0.23114358484488,0,0,-0.269760123019105,0,-0.0199024243955116,0,0,-0.180375343408095,0,0,0.0700046609008608,-0.512498845810257,0
0.00553722449103726,0,-0.0098698046730774,0,-0.0385319394038562,0,1.07751686846669,0,0,-0.0309605738060366,0,0,0,0,0,0,0,0,0,-0.0435824408172933,-0.172568610453778,0,0,0.193654392794711,-0.0624725393424893,0,0,-0.0357851409840098,-0.0844414401581619,0
0,-0.0408812578251162,0,0.0441129500866645,-0.114683781153717,0,0,1.16300192439652,0,0.0203835596135324,0,0,0,-0.0238825340135347,0,0.0137664670459966,-0.052675110274512,-0.0122232275747105,0.0260918006231351,-0.15877384043056,0,-0.0220833203074705,0.0463400220591399,0.0329286167527019,0,-0.347608900764334,0,0,0,0
-0.211849483933646,-0.102181278793285,0,-0.0685355591461286,0,-0.686102714555588,0,0,1.87853546311106,-0.057114736704339,-0.0349591017041358,0,-0.0959886071537635,-0.0669317730174517,-0.388427265254118,0,0,0,-0.421778870493596,0,0,-0.0679733873056808,0,-0.161224921450725,0,0,-0.0543577060941479,0,-0.100094530946644,0
-0.17974053347412,0,-0.12473528372393,0,0.137941174560904,-0.12321762778788,-0.0309605738060366,0.0203835596135324,-0.057114736704339,1.20069903009261,0,-0.0450217891127844,-0.11832428976381,0.0894186143767731,-0.00668396070865908,0,0,0.0938274949599374,0,-0.0150870124104076,0.0335440842867496,0.0610774919867054,0,0,-0.0437015483218853,0,-0.0653450386543451,-0.147492032091483,0,0.167125034865304
