False,/u1/sua474/Dataset/Desert/desert.csv,graph_centrality,degree,10,100,0,sliding_window,add_one,0.6,MIC,True,both,172.75614057306666,megahit_184318,megahit_1209995,megahit_1200253,megahit_2863465,megahit_2559955,megahit_1022993,megahit_656275,megahit_681418,megahit_532249,megahit_51385
False,/u1/sua474/Dataset/Desert/desert.csv,graph_centrality,degree,10,50,0,sliding_window,"g",0.6,MIC,True,both,160.23687600390986,megahit_184318,megahit_1209995,megahit_1200253,megahit_2863465,megahit_2559955,megahit_1022993,megahit_656275,megahit_681418,megahit_532249,megahit_51385
