"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
1.13828190680369,0,0,-0.0269249686378907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111130894229209,0,0,0,0,0,0,-0.0143575796984045,0.0323466390212014,0,-0.101677168080935,0,0,0,-0.0585753496574175,-0.191805934188042,0,0,0,0,0,0,0,-0.00178131131885709,0,-0.0134388309049297,0,0,0,0,-0.012654434593141,0,0,0,-0.0613376808990383,0,0,0,0,0.00704129516710112,0.0900571389269383,0,0,0,0.00421096485898856,0.00705743005560286,-0.0414056700720424,0,0,0,0,0,0.0073923093886178,0,0,0.0960311966217202,-0.106295617821639,0,0,0,0,0,0,0,-0.054833627869787,0,-0.0652420405367827,0,0,0.143833990763324,0,0,0,-0.0661129670838063,-0.0796115230602992,0,-0.113579403069679,0,0,0,0
0,1.20553764506763,0,-0.0134749458284002,0,0.10530706536658,0,0.111406798257224,0.0581692157638028,0,0,0,-0.122703979180164,0,-0.105513411782427,0,0.0130883817364688,0.00572246619084968,-0.00195986202427348,0,0,0,0,0.0113879688456772,0.0335685248598062,-0.0820932073423006,0,0,0,-0.176563272557842,0,0,0,0,-0.0185225530887953,0,0.00438063536305558,0,-0.0412484667621448,0,0,0,0,0.0112904115417217,0,0,0,0.103034155429247,0,0,0,0,0,0,0,-0.166527217913945,0,0,0,0,0.118203753345503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351735809494834,0,0,0.000968080459525352,0,-0.119275827620312,0,0,0,0.0504038683755007,0,0.145292183764215,0,0,0,0,0,0.00503889768632639,0.0679983512838023,-0.0397841668443916,0,0
0,0,1.47978851431297,0,0,0,0,0.0937703925471026,-0.0290670788759355,0,0,0,0,-0.029276195080231,0,-0.174990190871135,-0.0235693729799911,-0.0303077520431711,0.102772193794008,0,0.149303280785726,0.0211177784134231,-0.0287762825972234,-0.0313472100207448,0,0,0,0,0,0,0.169608916791514,0,0,0.00500853395877728,0,0,0.0308027523939213,0,0,-0.0969226743679526,-0.0507454583820789,0,0,0,0,-0.0916587217098926,-0.170008656110704,0,0.29561533808614,-0.159536455905701,0,0,-0.0197901206982079,0,0.00944785252780241,0.0508268710102413,0,0,0,0,0,0,-0.0583254586899,0,0,0,0.0663550134433267,0,0,0,0,0,0,-0.140088523963795,0,0,-0.0256685891661993,0.088997517059984,0,0,0.139312021314491,-0.0216086799473668,0,0,0.00138512384227957,0,0,0.086038516508474,0.0469243760422387,0,-0.119394320335754,0,0.0811973455726023,0,0,-0.187101346211486,0.184553513779575,-0.0765788028464185,0,-0.128064514430165
-0.0269249686378907,-0.0134749458284002,0,1.12386713393642,0,0,0,0,0,0,0.0879691003266505,0,0,0,-0.0558388708929143,-0.0830090673418654,0,0,0,0,-0.0148146786092884,0,0.00788721849728766,0,-0.00511263219741228,0,0,0,0,-0.0358517422062462,0,0,0.073762586613502,0.0218334123597832,0,-0.0728962124375275,0.0101918991469707,0,0,0,0,0,-0.0613698648361719,0.0933676215570557,0.00168958732547674,0,0,0,-0.00381417747899927,0,-0.188347045261263,0,0,-0.0100218345025311,0,-0.00915365172721009,0,0,0,0,-0.0459487416562269,0,0,0,0.0314046794710267,0,0,0,0,0,-0.0407355668245168,-0.151122583665712,0,0,0,0,-0.0152263355482671,-0.141703776502998,0,0,-0.0113843039438358,0,0,0,0,0,0,-0.00312084006569396,0,-0.020116283793848,0,0,0.0485688658670929,0,-0.0223939057778904,0,0,0,0,0
0,0,0,0,1.18656303735998,0,0,0,0.0370025823390859,0,0,0,-0.081044273200093,-0.0941040897752958,0.140316809007228,0,0,0,-0.0283935575283069,-0.0736626563441635,0.0720823781750553,0,-0.116522650790207,-0.00456381266693627,0,-0.0117022572329834,0,-0.0962331683776304,0,0,0,0,0,-0.158113648836325,0,0,0,0,0,-0.0123430462126821,0,0,-0.0333093572084139,-0.0819031570164013,0.0458413537383198,-0.0561352238172772,0,-0.119979963817922,0,0,0,0,-0.0171623492005566,0,-0.0328731709147482,0,0.0785608301751392,0,-0.0133547472324669,0.061289430386096,0,-0.00512257026882463,0,0,-0.0377503347944336,0,0,0,0,0,-0.0166493306284247,0,0,-0.0663105409475331,0,0,0,-0.100529089941725,0,0,0,-0.0205500148602365,0,0,0.0389946659202257,0,-0.0278677438063296,0,0,0,0,0,-0.0297439788785325,0,0,0.0503993181768054,0.0375506849383254,0,0.064455373367028,-0.0160462548855559
0,0.10530706536658,0,0,0,1.29609496238952,-0.167021554608069,0,0,-0.231487212143577,0,0,0,-0.0487600886181967,0,0,0,0,0,0,0,0,0,-0.19738148719994,0.112817046166963,-0.00617068965874325,-0.0598678168320514,-0.0820411921169235,-0.124833140489506,0.100664933216178,0,0,0,0.0571378384607793,0,0,0,0.000758037306543152,0,0,-0.0831342663601907,0,0,0,0,-0.0135165544451051,0,0.0847827011878553,0,0,0,0,0,0,-0.0875498884412212,0,0,0,0,0,-0.0288414024662141,0,0,-0.128300245838534,0,0,0,0,0,0,0,0.144718334901485,-0.00937727967014203,0.000629205932264442,-0.0555300027662469,-0.0750082288537943,-0.069826002239885,0,0,0,0,0,0,0,0,0.0144580645588435,0,0.0172043528836109,0,-0.0861230476335051,0,0,0,-0.0158001020566393,0.0574896917895516,0,0,0,0,0
0,0,0,0,0,-0.167021554608069,1.1424706558853,0,0,0,0,0.118591642225479,-0.0232650963890934,-0.0657108297617915,0,-0.0788704516386597,0,-0.0517450755496552,0,0,0,-0.100682115080937,0,0,0,0,0,0,-0.0731865974773033,0,0,0,-0.0650235128760955,-0.0307150077546082,0.0160102184505387,0.0314078234478768,-0.0840673610848438,0,0,0,0,0,0,0,0,0,-0.0172066895408466,0,0,0,0,0,0,0,0.0563084766183542,0,0,0,0,0,0,0,0,0,0,0,-0.0971777165058861,0,0.0223911874543333,0,0,0.0222910519381184,0,0,-0.0587342725237713,0,0,0,0,0.0130909463943103,0,0,0.0244138306676998,0,0,0,0,0,0,0,0,-0.0323237124917776,0.0744637142993249,-0.0526199195116599,0,-0.121193484833916,0,0.0245585164858834,0,0
0,0.111406798257224,0.0937703925471026,0,0,0,0,1.33158927308426,0,-0.0238901466982917,0,-0.00288864425738952,0.308110716981763,0,0,0,0.127109357795896,-0.193529404140617,0,0,0,-0.0143284369550488,0,0.0381561509635984,-0.0169983616729926,0,0.0322422634712664,0,0,-0.0722709520819526,0.0478030393573778,0,0.0418847040264663,0,0.147465426293677,0,0.13857598120782,0.0110198451699616,0,0,0.135302876560439,-0.0760024029799254,0.0878062084156228,0,0.0238716592531439,0,0,0.0478709837875666,0,0,0,0,0,0,-0.0154267617555753,0.0961848223611429,0,-0.11220070001574,0,0,0,0.035340239024684,0,0,0,0,0,0.00971595828389339,0,0,0,0,0,0,0.143662261629001,0.0136946893437303,-0.0121057439679763,-0.214576860689561,0,-0.00820081274153667,-0.080000673171812,0,0.0703953668428412,0,0.0634948104840588,0,0,0,0,0,0,0,0,0,0,-0.04538025729495,-0.0501488083484614,0,0,0.0229683492385266
0,0.0581692157638028,-0.0290670788759355,0,0.0370025823390859,0,0,0,1.24576732928078,-0.0316679372019584,0,0,0,0,0,0,0,-0.205801242647264,0,0,0,0,-0.0485415247560641,0,0,0,0,0,0,-0.214591330630462,-0.0219161044153985,0,0,0,0,-0.0306270453532475,0.0260990011345669,0,0.00986267262629784,-0.174750983649233,0,0,-0.0349959195637458,0,0,-0.0129192674886111,0,0,0.135088332738063,0,0.0361988516002032,0,0,-0.0150979414176476,-0.0112930182237207,-0.0901600264074725,-0.0536839377578621,0,-0.130887959808657,0,0.00917427113212822,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057231789457362,-0.0424493476394737,0,0,0.0623276109917403,0,0,0,0,0,-0.171259437123418,0,0.101959638079113,0,0,-0.0462590176757465,0,0.0175263297761259,0,0,0.0607872317019143,0,-0.0655850335901273,0,-0.0450991579562396,0
0,0,0,0,0,-0.231487212143577,0,-0.0238901466982917,-0.0316679372019584,1.22729457869601,0,-0.0806482885502811,0,0,0.0465162476958877,0,0,-0.0494179473625202,-0.00160450759026251,0,0,0,0,0,0,-0.0497553303448509,0,0,0,0,0.0156981796933987,0,0,-0.0263787654991509,0,-0.163975178087051,0,0.0335659202840746,0,0,0,0,0,0,0,-0.0600311876051907,0,0,-0.0813557412514326,-0.00160154825872272,-0.195278301966033,0,0.0773194839506244,0,0,0,0,0,0,0,0,0.0456780612157859,0,-0.0293982921824716,-0.00225455397139682,0,0,0,-0.0412808661920267,0,0,0,0,0,0.0569571237365348,0,0,0.0976612322947279,0,0,0,0,0,-0.106958113961331,0,-0.0574777396302977,0,0,0,0,0,0,-0.136092413819952,-0.0238765189755307,0,0,-0.0167028853068493,0,0,-0.0244317340431046
