V10,V5
2,42
17,0
1,6
5,6
1,0
1,2
4,2
8,1
35,0
0,0
19,4
255,2
0,11
1,6
4,5
31,0
0,3
0,1
19,2
37,3
6,0
6,1
0,0
13,11
0,4
377,14
596,3
6,0
149,4
5,5
0,30
518,1365
0,4
42,1
94,7
7,0
8,0
1,3
0,0
1,1
1,160
1,0
137,2
18,4
39,1
7,186
62,1
0,1
2,0
5,50
0,123
18,2
2002,32
6,1
496,1
593,552
0,4
0,4
53,2
5,145
3,267
11,4
2,4
0,17
0,1
0,0
2,4
14,25
4,2
7,15
58,18
120,67
76,31
6,0
3,21
1,2
1430,1369
2,0
2,1
0,0
