V3,V26
1,8
0,61
2,0
0,45
1113,74
0,0
144,0
1,0
0,0
0,1
1460,8
26,10
0,1
49,2
24,0
0,0
0,1
72,10
2,234
0,4
1,1
1,0
341,0
2,0
144,8
20,11
1,5
30,1
1836,1805
0,0
9,5
0,3
4,165
8,4
5,1
0,0
1,2
3,7
1,299
525,1
2,4
0,1
12,0
0,373
1,3
9,6
1,3
66,1
0,2
9,510
29,26
1,0
0,2
466,188
981,0
478,505
1,50
21,1
0,3
2,218
3,255
9,7
0,14
1,1
5,5
1,0
67,0
37,2
11,38
1,0
1,0
1,104
0,14
1,5
0,287
0,0
0,1
62,0
1,1
0,16
