V8,V2
0,0
0,0
0,0
0,14
0,0
0,0
99,242
0,0
0,0
0,0
0,0
1649,3
3,0
0,0
0,0
0,3
0,0
0,0
0,0
1330,3509
0,0
0,0
0,0
0,0
0,96
0,0
0,4
0,0
0,0
4,83
